Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2652	-136	2655.48	-3.09036	0
100	-2233	250	2246.95	3.0301	0
200	-1805	325	1834.03	2.96345	0
300	-1263	253	1288.09	2.94389	0
400	-644	121	655.269	2.95587	0
500	2	-19	19.105	-1.46592	0
600	659	-156	677.213	-0.232444	0
700	1317	-290	1348.55	-0.216739	0
800	1974	-417	2017.56	-0.208185	0
900	2606	-538	2660.95	-0.203587	0
1000	3170	-550	3217.36	-0.171791	0
SourceAmp:	480	MinSinkAmp:	500	MinMagnitude:	19.105

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-180	-290	341.321	-2.12629	0
410	-582	111	592.491	2.95313	0
420	-517	96	525.837	2.958	0
430	-454	82	461.346	2.9629	0
440	-388	68	393.914	2.9681	0
450	-323	53	327.319	2.97896	0
460	-259	40	262.071	2.98836	0
470	-194	25	195.604	3.01343	0
480	-128	11	128.472	3.05587	0
490	-64	-3	64.0703	-3.09475	0
500	0	-16	16	-1.5708	0
510	65	-31	72.0139	-0.445016	0
520	130	-46	137.899	-0.340097	0
530	198	-60	206.891	-0.294235	0
540	259	-73	269.091	-0.274726	0
550	326	-87	337.409	-0.260793	0
560	393	-101	405.771	-0.251554	0
570	458	-115	472.217	-0.246006	0
580	523	-128	538.436	-0.240024	0
590	589	-142	605.875	-0.236572	0
600	656	-156	674.294	-0.233468	0
SourceAmp:	480	MinSinkAmp:	500	MinMagnitude:	16

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-54	-8	54.5894	-2.99451	0
491	-57	-4	57.1402	-3.07153	0
492	-52	-6	52.345	-3.02672	0
493	-46	-7	46.5296	-2.99058	0
494	-39	-9	40.025	-2.91479	0
495	-33	-10	34.4819	-2.84736	0
496	-25	-12	27.7308	-2.69407	0
497	-18	-13	22.2036	-2.51611	0
498	-11	-15	18.6011	-2.20355	0
499	-4	-17	17.4642	-1.80189	0
500	1	-18	18.0278	-1.5153	0
501	8	-19	20.6155	-1.17227	0
502	15	-21	25.807	-0.950547	0
503	21	-22	30.4138	-0.80865	0
504	27	-23	35.4683	-0.705568	0
505	33	-25	41.4005	-0.648332	0
506	39	-26	46.8722	-0.588003	0
507	46	-27	53.3385	-0.530773	0
508	51	-28	58.1808	-0.50209	0
509	58	-29	64.846	-0.463648	0
510	65	-31	72.0139	-0.445016	0
SourceAmp:	480	MinSinkAmp:	499	MinMagnitude:	17.4642

