Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2695	-124	2697.85	-3.09561	0
100	-2253	241	2265.85	3.03503	0
200	-1821	318	1848.56	2.96871	0
300	-1294	269	1321.66	2.93663	0
400	-683	142	697.605	2.93661	0
500	-43	4	43.1856	3.04884	0
600	611	-132	625.096	-0.212769	0
700	1266	-265	1293.44	-0.206341	0
800	1917	-390	1956.27	-0.200704	0
900	2549	-509	2599.32	-0.197094	0
1000	3117	-525	3160.9	-0.166865	0
SourceAmp:	499	MinSinkAmp:	500	MinMagnitude:	43.1856

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-210	-289	357.241	-2.19918	0
410	-622	133	636.061	2.93094	0
420	-558	119	570.548	2.93148	0
430	-494	104	504.829	2.9341	0
440	-430	90	439.318	2.93527	0
450	-366	76	373.807	2.93685	0
460	-302	62	308.299	2.93911	0
470	-236	48	240.832	2.94094	0
480	-172	34	175.328	2.94643	0
490	-108	20	109.836	2.95848	0
500	-43	5	43.2897	3.02583	0
510	20	-8	21.5407	-0.380506	0
520	85	-23	88.0568	-0.26426	0
530	151	-37	155.467	-0.240299	0
540	216	-51	221.939	-0.231865	0
550	280	-64	287.221	-0.224711	0
560	346	-78	354.683	-0.221727	0
570	412	-92	422.147	-0.219697	0
580	475	-105	486.467	-0.217554	0
590	541	-119	553.933	-0.216515	0
600	608	-133	622.377	-0.215358	0
SourceAmp:	499	MinSinkAmp:	510	MinMagnitude:	21.5407

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-34	1	34.0147	3.11219	0
501	-36	4	36.2215	3.03094	0
502	-30	2	30.0666	3.07502	0
503	-23	1	23.0217	3.09814	0
504	-17	0	17	3.14159	0
505	-11	-2	11.1803	-2.96174	0
506	-5	-3	5.83095	-2.60117	0
507	2	-5	5.38516	-1.19029	0
508	8	-6	10	-0.643501	0
509	15	-7	16.5529	-0.436627	0
510	21	-8	22.4722	-0.363979	0
511	27	-9	28.4605	-0.321751	0
512	34	-11	35.7351	-0.312901	0
513	40	-12	41.7612	-0.291457	0
514	46	-13	47.8017	-0.275426	0
515	52	-15	54.1202	-0.280838	0
516	58	-16	60.1664	-0.269167	0
517	65	-17	67.1863	-0.255809	0
518	72	-19	74.4648	-0.258007	0
519	78	-20	80.5233	-0.251003	0
520	85	-22	87.8009	-0.253266	0
SourceAmp:	499	MinSinkAmp:	507	MinMagnitude:	5.38516

