Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2707	-123	2709.79	-3.09619	0
100	-2252	226	2263.31	3.04157	0
200	-1809	296	1833.06	2.9794	0
300	-1291	271	1319.14	2.93468	0
400	-688	149	703.95	2.92832	0
500	-49	12	50.448	2.90142	0
600	603	-123	615.417	-0.20122	0
700	1257	-256	1282.8	-0.200912	0
800	1909	-382	1946.84	-0.197496	0
900	2541	-502	2590.11	-0.195048	0
1000	3111	-526	3155.15	-0.167493	0
SourceAmp:	501	MinSinkAmp:	500	MinMagnitude:	50.448

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-226	-283	362.167	-2.24467	0
410	-629	142	644.829	2.91956	0
420	-566	127	580.073	2.92087	0
430	-502	113	514.561	2.92018	0
440	-436	99	447.098	2.91831	0
450	-373	85	382.562	2.91754	0
460	-311	71	319.002	2.91714	0
470	-246	57	252.517	2.9139	0
480	-180	43	185.065	2.9071	0
490	-117	29	120.54	2.89863	0
500	-52	15	54.1202	2.86075	0
510	13	0	13	0	0
520	77	-14	78.2624	-0.179853	0
530	144	-28	146.697	-0.192048	0
540	205	-41	209.06	-0.197396	0
550	273	-55	278.485	-0.198804	0
560	337	-69	343.991	-0.201957	0
570	403	-83	411.458	-0.203115	0
580	466	-96	475.786	-0.203166	0
590	532	-109	543.052	-0.20209	0
600	598	-124	610.721	-0.20446	0
SourceAmp:	501	MinSinkAmp:	510	MinMagnitude:	13

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-44	11	45.3542	2.89661	0
501	-44	14	46.1736	2.83354	0
502	-38	12	39.8497	2.83571	0
503	-32	11	33.8378	2.8105	0
504	-27	9	28.4605	2.81984	0
505	-20	8	21.5407	2.76109	0
506	-13	6	14.3178	2.70918	0
507	-6	4	7.2111	2.55359	0
508	-1	3	3.16228	1.89255	0
509	5	2	5.38516	0.380506	0
510	13	0	13	0	0
511	19	-2	19.105	-0.104877	0
512	25	-2	25.0799	-0.07983	0
513	32	-4	32.249	-0.124355	0
514	39	-6	39.4588	-0.152649	0
515	45	-7	45.5412	-0.154319	0
516	50	-8	50.636	-0.158655	0
517	57	-10	57.8705	-0.173671	0
518	63	-11	63.9531	-0.172861	0
519	70	-12	71.0211	-0.169778	0
520	76	-13	77.1038	-0.169413	0
SourceAmp:	501	MinSinkAmp:	508	MinMagnitude:	3.16228

