Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2697	-137	2700.48	-3.09084	0
100	-2247	244	2260.21	3.03343	0
200	-1829	339	1860.15	2.95833	0
300	-1288	256	1313.19	2.94539	0
400	-670	121	680.838	2.96292	0
500	-28	-20	34.4093	-2.52134	0
600	625	-158	644.662	-0.247612	0
700	1281	-294	1314.3	-0.225601	0
800	1935	-424	1980.91	-0.215712	0
900	2568	-548	2625.82	-0.210242	0
1000	3138	-588	3192.61	-0.185233	0
SourceAmp:	470	MinSinkAmp:	500	MinMagnitude:	34.4093

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-213	-303	370.375	-2.18351	0
410	-609	110	618.855	2.9629	0
420	-545	96	553.39	2.96723	0
430	-480	81	486.786	2.97442	0
440	-417	66	422.191	2.98462	0
450	-353	52	356.809	2.99534	0
460	-289	38	291.488	3.01085	0
470	-222	24	223.294	3.0339	0
480	-156	10	156.32	3.07758	0
490	-94	-4	94.0851	-3.09907	0
500	-30	-18	34.9857	-2.60117	0
510	33	-32	45.9674	-0.770015	0
520	98	-45	107.838	-0.430465	0
530	163	-60	173.692	-0.352706	0
540	228	-74	239.708	-0.313835	0
550	295	-88	307.846	-0.289901	0
560	359	-102	373.209	-0.276827	0
570	425	-115	440.284	-0.26426	0
580	489	-129	505.729	-0.257928	0
590	555	-143	573.127	-0.252173	0
600	621	-157	640.539	-0.247629	0
SourceAmp:	470	MinSinkAmp:	500	MinMagnitude:	34.9857

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-84	-9	84.4808	-3.03486	0
491	-87	-6	87.2067	-3.07274	0
492	-82	-7	82.2982	-3.05643	0
493	-76	-8	76.4199	-3.03672	0
494	-69	-10	69.7209	-2.99767	0
495	-62	-11	62.9682	-2.966	0
496	-56	-13	57.4891	-2.91349	0
497	-49	-14	50.9608	-2.86329	0
498	-43	-15	45.5412	-2.80595	0
499	-36	-17	39.8121	-2.70041	0
500	-30	-18	34.9857	-2.60117	0
501	-24	-20	31.241	-2.44685	0
502	-17	-21	27.0185	-2.25132	0
503	-10	-22	24.1661	-1.99742	0
504	-4	-24	24.3311	-1.73595	0
505	2	-25	25.0799	-1.49097	0
506	9	-26	27.5136	-1.23755	0
507	15	-28	31.7648	-1.07899	0
508	21	-29	35.805	-0.944053	0
509	27	-30	40.3609	-0.837981	0
510	34	-32	46.6905	-0.755104	0
SourceAmp:	470	MinSinkAmp:	503	MinMagnitude:	24.1661

