OffsetValue	AccumulatedValue	Overflow
-300	-50296
-200	15805
-100	72511
0	137254
100	199560
200	262577
300	319483

-100	73001
-90	79699
-80	86352
-70	92700
-60	99186
-50	105297
-40	111637
-30	118091
-20	124217
-10	130296
0	136136
10	142928
20	148496
30	155780
40	162545
50	168633
60	174686
70	180986
80	186745
90	192839
100	199350

30	155175
31	156019
32	156445
33	156814
34	157309
35	157635
36	158230
37	159653
38	161650
39	163107
40	164077
41	164993
42	165727
43	166396
44	167016
45	167612
46	168167
47	168798
48	169561
49	170159
50	170803
GNDAccumulatedData	159962	MinAccumulatedData	159653	MinDCOffsetValue	37
