OffsetValue	AccumulatedValue	Overflow
-300	-40420
-200	28951
-100	86963
0	141444
100	195601
200	249464
300	310191

-100	87308
-90	92535
-80	97473
-70	102760
-60	108283
-50	113585
-40	119027
-30	124674
-20	130115
-10	135448
0	140462
10	146363
20	151222
30	157573
40	163471
50	168788
60	174004
70	179549
80	184506
90	189810
100	195368

30	157125
31	157821
32	158222
33	158586
34	158928
35	159294
36	159751
37	160956
38	162748
39	164017
40	164865
41	165600
42	166241
43	166849
44	167424
45	167934
46	168423
47	168965
48	169649
49	170201
50	170776
GNDAccumulatedData	160920	MinAccumulatedData	160956	MinDCOffsetValue	37
