OffsetValue	AccumulatedValue	Overflow
-300	-7064
-200	55767
-100	107166
0	144293
100	181869
200	224100
300	278701

-100	107504
-90	112028
-80	116320
-70	120348
-60	124180
-50	127663
-40	131241
-30	134730
-20	137929
-10	140990
0	143775
10	147272
20	150668
30	155449
40	160036
50	164201
60	168237
70	172130
80	175063
90	178291
100	181824

20	151002
21	151515
22	151794
23	152003
24	152286
25	152519
26	152905
27	153827
28	155230
29	156224
30	156894
31	157486
32	158042
33	158495
34	158952
35	159371
36	159722
37	160136
38	160700
39	161112
40	161593
GNDAccumulatedData	157271	MinAccumulatedData	157486	MinDCOffsetValue	31
