OffsetValue	AccumulatedValue	Overflow
-300	-3347
-200	63849
-100	118700
0	155233
100	166474
200	207495
300	263590

-100	118820
-90	123670
-80	128002
-70	131441
-60	135711
-50	139694
-40	142932
-30	146432
-20	149499
-10	152292
0	154687
10	157222
20	158691
30	159001
40	159227
50	159491
60	159734
70	159982
80	161212
90	163365
100	166334

60	159648
61	159628
62	159635
63	159670
64	159729
65	159719
66	159768
67	159799
68	159911
69	159987
70	160132
71	160371
72	160561
73	160750
74	160976
75	161130
76	161293
77	161515
78	161821
79	162083
80	162300
GNDAccumulatedData	160018	MinAccumulatedData	159987	MinDCOffsetValue	69
