OffsetValue	AccumulatedValue	Overflow
-300	-126845
-200	-30058
-100	67033
0	164392
100	261760
200	358918
300	455622

-100	67047
-90	76846
-80	86543
-70	96135
-60	106125
-50	115739
-40	125467
-30	135301
-20	145006
-10	154632
0	164464
10	174218
20	183866
30	193559
40	203432
50	213103
60	222760
70	232671
80	242275
90	251949
100	261861

0	164416
1	165407
2	166408
3	167377
4	168358
5	169363
6	170304
7	171287
8	172256
9	173224
10	174176
11	175231
12	176152
13	177129
14	178153
15	179108
16	180020
17	180957
18	181899
19	182856
20	183923
GNDAccumulatedData	173152	MinAccumulatedData	173224	MinDCOffsetValue	9
