OffsetValue	AccumulatedValue	Overflow
-300	-136318
-200	-38172
-100	60304
0	159037
100	257655
200	356015
300	453922

-100	60307
-90	70258
-80	80163
-70	89936
-60	99909
-50	109789
-40	119522
-30	129623
-20	139394
-10	149152
0	159077
10	169062
20	178803
30	188565
40	198629
50	208358
60	218214
70	228224
80	237894
90	247749
100	257751

0	159068
1	160034
2	161074
3	162019
4	163075
5	164104
6	165093
7	166028
8	167033
9	168041
10	169017
11	169999
12	171004
13	172021
14	173004
15	174035
16	174854
17	175784
18	176742
19	177715
20	178703
GNDAccumulatedData	169493	MinAccumulatedData	169017	MinDCOffsetValue	10
