OffsetValue	AccumulatedValue	Overflow
-300	-34192
-200	40446
-100	102042
0	164253
100	224994
200	286715
300	361321

-100	102063
-90	108618
-80	115125
-70	121448
-60	127900
-50	134056
-40	140268
-30	146305
-20	152308
-10	158277
0	164254
10	170101
20	176049
30	182011
40	188022
50	194102
60	200129
70	206228
80	212355
90	218641
100	224969

-10	158286
-9	158895
-8	159525
-7	160097
-6	160643
-5	161237
-4	161889
-3	162458
-2	163004
-1	163666
0	164238
1	164808
2	165402
3	165977
4	166530
5	167096
6	167684
7	168336
8	168942
9	169547
10	170101
GNDAccumulatedData	164079	MinAccumulatedData	164238	MinDCOffsetValue	0
