OffsetValue	AccumulatedValue	Overflow
-300	-24864
-200	43268
-100	100560
0	159325
100	216160
200	273102
300	340019

-100	100549
-90	106734
-80	112823
-70	118767
-60	124780
-50	130711
-40	136589
-30	142367
-20	147970
-10	153615
0	159322
10	164808
20	170348
30	176047
40	181658
50	187308
60	192938
70	198735
80	204471
90	210273
100	216236

-10	153624
-9	154241
-8	154803
-7	155325
-6	155887
-5	156500
-4	157013
-3	157592
-2	158120
-1	158734
0	159291
1	159842
2	160400
3	161012
4	161557
5	162106
6	162691
7	163229
8	163809
9	164353
10	164826
GNDAccumulatedData	160345	MinAccumulatedData	160400	MinDCOffsetValue	2
