OffsetValue	AccumulatedValue	Overflow
-300	42702
-200	80024
-100	125779
0	173303
100	220545
200	266047
300	303388

-100	125665
-90	130466
-80	135251
-70	140033
-60	144756
-50	149562
-40	154399
-30	159212
-20	163897
-10	168675
0	173326
10	178118
20	182798
30	187492
40	192352
50	197041
60	201805
70	206587
80	211260
90	216008
100	220778

-10	168694
-9	169113
-8	169594
-7	170158
-6	170519
-5	171001
-4	171493
-3	171985
-2	172444
-1	172930
0	173355
1	173824
2	174301
3	174773
4	175186
5	175703
6	176193
7	176669
8	177163
9	177702
10	178120
GNDAccumulatedData	173996	MinAccumulatedData	173824	MinDCOffsetValue	1
