OffsetValue	AccumulatedValue	Overflow
-300	65914
-200	127436
-100	174503
0	191247
100	201402
200	246463
300	306183

-100	174468
-90	178150
-80	181547
-70	184588
-60	187344
-50	189490
-40	190360
-30	190541
-20	190776
-10	190987
0	191213
10	191417
20	191577
30	191856
40	192020
50	192248
60	192427
70	193045
80	195228
90	198063
100	201513

-50	189499
-49	189699
-48	189781
-47	189936
-46	190028
-45	190180
-44	190192
-43	190256
-42	190287
-41	190338
-40	190383
-39	190413
-38	190387
-37	190447
-36	190445
-35	190500
-34	190544
-33	190546
-32	190595
-31	190619
-30	190665
GNDAccumulatedData	190175	MinAccumulatedData	190180	MinDCOffsetValue	-45
