OffsetValue	AccumulatedValue	Overflow
-300	133666
-200	154517
-100	159443
0	164250
100	169018
200	173863
300	184002

-200	154544
-190	155019
-180	155504
-170	156036
-160	156517
-150	156962
-140	157471
-130	157989
-120	158494
-110	158953
-100	159426
-90	159909
-80	160369
-70	160846
-60	161358
-50	161839
-40	162352
-30	162843
-20	163305
-10	163839
0	164264

-120	158492
-119	158572
-118	158580
-117	158641
-116	158693
-115	158751
-114	158802
-113	158822
-112	158886
-111	158914
-110	158940
-109	159022
-108	159080
-107	159135
-106	159210
-105	159255
-104	159285
-103	159339
-102	159357
-101	159422
-100	159496
GNDAccumulatedData	158758	MinAccumulatedData	158751	MinDCOffsetValue	-115
