OffsetValue	AccumulatedValue	Overflow
-300	-8309
-200	70485
-100	146213
0	208087
100	283083
200	355633
300	432840

-200	43706
-190	45393
-180	50314
-170	58113
-160	64793
-150	73139
-140	80252
-130	88693
-120	95370
-110	103317
-100	111992
-90	119488
-80	127755
-70	133816
-60	141881
-50	150082
-40	156574
-30	164283
-20	171771
-10	179621
0	187180

-40	155815
-39	156443
-38	157784
-37	159112
-36	160293
-35	161704
-34	162192
-33	163762
-32	165233
-31	165438
-30	167058
-29	166671
-28	167444
-27	168290
-26	169123
-25	168796
-24	184722
-23	195420
-22	201063
-21	202214
-20	208712
GNDAccumulatedData	165596	MinAccumulatedData	165438	MinDCOffsetValue	-31
