OffsetValue	AccumulatedValue	Overflow
-300	-20526
-200	51044
-100	108235
0	162635
100	217592
200	273163
300	343680

-100	108218
-90	113082
-80	117740
-70	122578
-60	128076
-50	133834
-40	139603
-30	145502
-20	151285
-10	156998
0	162658
10	168440
20	174077
30	179776
40	185459
50	191118
60	196830
70	202421
80	207915
90	212937
100	217619

-10	157003
-9	157563
-8	158151
-7	158663
-6	159205
-5	159873
-4	160394
-3	160929
-2	161526
-1	162039
0	162634
1	163211
2	163775
3	164392
4	165001
5	165546
6	166123
7	166683
8	167249
9	167842
10	168374
GNDAccumulatedData	162955	MinAccumulatedData	163211	MinDCOffsetValue	1
