OffsetValue	AccumulatedValue	Overflow
-300	-13227
-200	53101
-100	111606
0	170502
100	228445
200	286587
300	353692

-100	111528
-90	117738
-80	123823
-70	129958
-60	135965
-50	141867
-40	147760
-30	153575
-20	159362
-10	164967
0	170629
10	176277
20	181936
30	187640
40	193390
50	199118
60	204921
70	210781
80	216660
90	222538
100	228512

-10	164971
-9	165556
-8	166145
-7	166697
-6	167242
-5	167811
-4	168442
-3	168958
-2	169542
-1	170094
0	170604
1	171225
2	171723
3	172293
4	172876
5	173449
6	174000
7	174550
8	175060
9	175648
10	176197
GNDAccumulatedData	167826	MinAccumulatedData	167811	MinDCOffsetValue	-5
