OffsetValue	AccumulatedValue	Overflow
-300	70566
-200	105642
-100	134599
0	158893
100	186435
200	213612
300	246968

-100	134635
-90	137217
-80	139681
-70	142084
-60	144348
-50	146709
-40	148819
-30	151021
-20	153139
-10	155883
0	158921
10	162114
20	165315
30	168500
40	171696
50	174681
60	177330
70	179536
80	181835
90	184072
100	186507

0	158943
1	159250
2	159573
3	159833
4	160165
5	160524
6	160846
7	161139
8	161451
9	161743
10	162036
11	162389
12	162705
13	163034
14	163356
15	163694
16	163987
17	164361
18	164681
19	164981
20	165254
GNDAccumulatedData	163036	MinAccumulatedData	163034	MinDCOffsetValue	13
