Amp	Real	Quad	Magnitude	Phase	Overflow
0	0	0	0	0	0
100	0	0	0	0	0
200	0	0	0	0	0
300	0	0	0	0	0
400	0	0	0	0	0
500	0	0	0	0	0
600	0	0	0	0	0
700	0	0	0	0	0
800	0	0	0	0	0
900	0	0	0	0	0
1000	0	0	0	0	0
SourceAmp:	3	MinSinkAmp:	0	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1	-1	1.41421	-2.35619	0
10	0	-1	1	-1.5708	0
20	0	-1	1	-1.5708	0
30	0	-1	1	-1.5708	0
40	0	-1	1	-1.5708	0
50	0	-1	1	-1.5708	0
60	0	0	0	0	0
70	0	0	0	0	0
80	0	0	0	0	0
90	0	0	0	0	0
100	0	0	0	0	0
110	0	0	0	0	0
120	-1	-1	1.41421	-2.35619	0
130	0	0	0	0	0
140	0	-1	1	-1.5708	0
150	0	0	0	0	0
160	0	-1	1	-1.5708	0
170	0	0	0	0	0
180	0	0	0	0	0
190	0	0	0	0	0
200	0	0	0	0	0
SourceAmp:	3	MinSinkAmp:	60	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
50	0	0	0	0	0
51	0	0	0	0	0
52	0	0	0	0	0
53	0	0	0	0	0
54	0	-1	1	-1.5708	0
55	-1	0	1	3.14159	0
56	0	-1	1	-1.5708	0
57	-1	0	1	3.14159	0
58	0	0	0	0	0
59	0	0	0	0	0
60	0	0	0	0	0
61	0	0	0	0	0
62	0	-1	1	-1.5708	0
63	0	0	0	0	0
64	-1	0	1	3.14159	0
65	0	0	0	0	0
66	0	0	0	0	0
67	0	0	0	0	0
68	0	0	0	0	0
69	0	-1	1	-1.5708	0
70	0	0	0	0	0
SourceAmp:	3	MinSinkAmp:	50	MinMagnitude:	0

