Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1941	849	2118.56	2.72926	0
100	-1244	389	1303.4	2.83852	0
200	-487	168	515.163	2.80941	0
300	229	-15	229.491	-0.0654087	0
400	919	-434	1016.33	-0.441204	0
500	1478	-1107	1846.6	-0.642851	0
600	2026	-1997	2844.76	-0.77819	0
700	2685	-2894	3947.72	-0.822843	0
800	3352	-3865	5116.07	-0.856361	0
900	4049	-4900	6356.45	-0.880207	0
1000	4735	-5908	7571.31	-0.895168	0
SourceAmp:	260	MinSinkAmp:	300	MinMagnitude:	229.491

Amp	Real	Quad	Magnitude	Phase	Overflow
200	-839	-371	917.367	-2.72525	0
210	-364	197	413.89	2.64552	0
220	-329	205	387.642	2.58436	0
230	-232	181	294.253	2.47906	0
240	-128	159	204.12	2.2486	0
250	-36	138	142.618	1.82598	0
260	36	121	126.242	1.28162	0
270	96	167	192.627	1.04907	0
280	224	145	266.835	0.57449	0
290	295	145	328.71	0.456845	0
300	372	88	382.267	0.232289	0
310	413	95	423.785	0.226091	0
320	459	22	459.527	0.0478936	0
330	534	1	534.001	0.00187266	0
340	574	-26	574.589	-0.0452652	0
350	634	-79	638.903	-0.123967	0
360	708	-104	715.598	-0.14585	0
370	750	-206	777.776	-0.268056	0
380	793	-265	836.106	-0.322507	0
390	869	-304	920.639	-0.336521	0
400	912	-374	985.708	-0.389172	0
SourceAmp:	260	MinSinkAmp:	260	MinMagnitude:	126.242

Amp	Real	Quad	Magnitude	Phase	Overflow
250	-280	-67	287.904	-2.90672	0
251	-46	143	150.217	1.88202	0
252	-20	156	157.277	1.69831	0
253	-37	151	155.467	1.81109	0
254	-44	166	171.732	1.8299	0
255	6	184	184.098	1.5382	0
256	0	174	174	1.5708	0
257	3	137	137.033	1.5489	0
258	42	144	150	1.287	0
259	35	159	162.807	1.35413	0
260	51	135	144.312	1.20959	0
261	39	158	162.742	1.3288	0
262	29	156	158.673	1.387	0
263	59	161	171.47	1.21953	0
264	78	159	177.102	1.11472	0
265	87	149	172.54	1.0423	0
266	97	142	171.968	0.971504	0
267	114	140	180.544	0.887405	0
268	74	120	140.982	1.01821	0
269	99	118	154.029	0.872733	0
270	138	126	186.869	0.739975	0
SourceAmp:	260	MinSinkAmp:	257	MinMagnitude:	137.033

