128	0	161	102	8	82
128	1	103	245	242	135
128	2	9	129	255	235
128	3	7	67	0	163
128	4	1	31	0	222
128	5	1	3	0	120
128	6	1	55	0	122
128	7	2	162	0	189
128	8	6	153	0	246
128	9	46	226	254	100
128	10	213	66	255	147
128	11	249	34	255	233
128	12	252	182	0	9
128	13	252	225	0	42
128	14	250	76	0	108
128	15	240	196	1	45
