128	0	161	150	8	98
128	1	104	103	242	117
128	2	16	159	1	80
128	3	9	76	1	252
128	4	13	253	0	136
128	5	74	64	248	231
128	6	181	237	4	184
128	7	244	255	0	173
128	8	251	232	0	66
128	9	254	54	0	28
128	10	255	73	0	13
128	11	255	114	0	11
128	12	255	23	0	19
128	13	253	208	0	46
128	14	250	167	0	112
128	15	240	248	1	52
