128	0	161	187	8	109
128	1	104	199	242	165
128	2	17	213	1	163
128	3	24	24	2	131
128	4	240	134	254	110
128	5	254	54	255	202
128	6	255	77	255	234
128	7	255	184	255	248
128	8	255	226	255	253
128	9	255	232	0	0
128	10	255	221	0	2
128	11	255	172	0	7
128	12	255	46	0	17
128	13	253	219	0	46
128	14	250	176	0	113
128	15	241	10	1	56
