128	0	161	109	8	82
128	1	104	0	242	46
128	2	15	93	0	223
128	3	7	76	0	174
128	4	1	100	0	245
128	5	1	156	0	165
128	6	2	206	0	195
128	7	6	202	1	47
128	8	42	202	254	111
128	9	208	130	255	94
128	10	249	119	255	224
128	11	253	48	255	251
128	12	254	63	0	14
128	13	253	120	0	44
128	14	250	131	0	109
128	15	240	219	1	45
