128	0	161	119	8	87
128	1	104	18	242	61
128	2	15	148	0	253
128	3	7	159	0	249
128	4	3	174	1	86
128	5	6	180	1	77
128	6	40	1	255	71
128	7	216	39	255	26
128	8	250	68	255	217
128	9	253	135	255	239
128	10	255	11	255	253
128	11	255	91	0	5
128	12	255	13	0	17
128	13	253	202	0	44
128	14	250	161	0	110
128	15	240	233	1	47
