128	0	255	247	255	249
128	1	255	250	255	250
128	2	255	248	255	249
128	3	255	247	255	244
128	4	255	186	255	228
128	5	255	99	255	201
128	6	254	95	255	159
128	7	251	196	255	84
128	8	218	202	1	33
128	9	93	244	0	200
128	10	219	48	0	246
128	11	251	196	255	114
128	12	254	111	255	153
128	13	255	99	255	204
128	14	255	200	255	231
128	15	255	234	255	243
