128	0	161	171	8	108
128	1	104	162	242	153
128	2	17	92	1	147
128	3	10	120	2	191
128	4	48	49	254	91
128	5	212	149	255	178
128	6	249	205	255	230
128	7	253	156	255	249
128	8	255	25	255	254
128	9	255	148	0	0
128	10	255	191	0	2
128	11	255	161	0	7
128	12	255	41	0	18
128	13	253	216	0	46
128	14	250	173	0	113
128	15	241	3	1	55
