Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1	0	1	3.14159	0
100	-1	-1	1.41421	-2.35619	0
200	0	0	0	0	0
300	-1	-1	1.41421	-2.35619	0
400	-1	-1	1.41421	-2.35619	0
500	0	0	0	0	0
600	-1	0	1	3.14159	0
700	-1	0	1	3.14159	0
800	-1	0	1	3.14159	0
900	0	-1	1	-1.5708	0
1000	-1	0	1	3.14159	0
SourceAmp:	292	MinSinkAmp:	200	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
100	-1	-1	1.41421	-2.35619	0
110	-1	-1	1.41421	-2.35619	0
120	-1	-1	1.41421	-2.35619	0
130	0	-1	1	-1.5708	0
140	-1	0	1	3.14159	0
150	0	-1	1	-1.5708	0
160	0	0	0	0	0
170	0	0	0	0	0
180	-1	-1	1.41421	-2.35619	0
190	-1	0	1	3.14159	0
200	-1	0	1	3.14159	0
210	0	-1	1	-1.5708	0
220	0	-1	1	-1.5708	0
230	0	-1	1	-1.5708	0
240	0	0	0	0	0
250	-1	-1	1.41421	-2.35619	0
260	0	-1	1	-1.5708	0
270	-1	0	1	3.14159	0
280	-1	0	1	3.14159	0
290	-1	0	1	3.14159	0
300	-1	0	1	3.14159	0
SourceAmp:	292	MinSinkAmp:	160	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
150	-1	-1	1.41421	-2.35619	0
151	-1	-1	1.41421	-2.35619	0
152	-1	-1	1.41421	-2.35619	0
153	0	-1	1	-1.5708	0
154	0	-1	1	-1.5708	0
155	-1	0	1	3.14159	0
156	0	0	0	0	0
157	0	-1	1	-1.5708	0
158	0	0	0	0	0
159	0	-1	1	-1.5708	0
160	-1	-1	1.41421	-2.35619	0
161	0	-1	1	-1.5708	0
162	-1	-1	1.41421	-2.35619	0
163	0	-1	1	-1.5708	0
164	0	0	0	0	0
165	0	0	0	0	0
166	-1	-1	1.41421	-2.35619	0
167	0	0	0	0	0
168	0	0	0	0	0
169	-1	0	1	3.14159	0
170	-1	-1	1.41421	-2.35619	0
SourceAmp:	292	MinSinkAmp:	156	MinMagnitude:	0

