Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1	0	1	3.14159	0
100	0	-1	1	-1.5708	0
200	-1	-1	1.41421	-2.35619	0
300	0	0	0	0	0
400	0	-1	1	-1.5708	0
500	0	-1	1	-1.5708	0
600	0	-1	1	-1.5708	0
700	-1	0	1	3.14159	0
800	-1	0	1	3.14159	0
900	-1	0	1	3.14159	0
1000	-1	0	1	3.14159	0
SourceAmp:	300	MinSinkAmp:	300	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
200	0	-1	1	-1.5708	0
210	0	0	0	0	0
220	-1	0	1	3.14159	0
230	-1	0	1	3.14159	0
240	0	0	0	0	0
250	0	0	0	0	0
260	-1	-1	1.41421	-2.35619	0
270	0	0	0	0	0
280	0	-1	1	-1.5708	0
290	0	-1	1	-1.5708	0
300	-1	0	1	3.14159	0
310	-1	0	1	3.14159	0
320	-1	-1	1.41421	-2.35619	0
330	0	0	0	0	0
340	0	0	0	0	0
350	-1	-1	1.41421	-2.35619	0
360	-1	0	1	3.14159	0
370	-1	-1	1.41421	-2.35619	0
380	-1	0	1	3.14159	0
390	0	0	0	0	0
400	0	-1	1	-1.5708	0
SourceAmp:	300	MinSinkAmp:	210	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
200	0	-1	1	-1.5708	0
201	-1	0	1	3.14159	0
202	0	-1	1	-1.5708	0
203	-1	-1	1.41421	-2.35619	0
204	-1	-1	1.41421	-2.35619	0
205	0	0	0	0	0
206	-1	-1	1.41421	-2.35619	0
207	0	0	0	0	0
208	0	0	0	0	0
209	0	-1	1	-1.5708	0
210	0	-1	1	-1.5708	0
211	-1	0	1	3.14159	0
212	-1	0	1	3.14159	0
213	0	-1	1	-1.5708	0
214	0	0	0	0	0
215	0	-1	1	-1.5708	0
216	0	-1	1	-1.5708	0
217	0	-1	1	-1.5708	0
218	0	0	0	0	0
219	-1	0	1	3.14159	0
220	0	0	0	0	0
SourceAmp:	300	MinSinkAmp:	205	MinMagnitude:	0

