Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1	0	1	3.14159	0
100	-1	-1	1.41421	-2.35619	0
200	-1	0	1	3.14159	0
300	0	0	0	0	0
400	0	-1	1	-1.5708	0
500	-1	0	1	3.14159	0
600	0	0	0	0	0
700	0	-1	1	-1.5708	0
800	-1	-1	1.41421	-2.35619	0
900	0	0	0	0	0
1000	0	-1	1	-1.5708	0
SourceAmp:	352	MinSinkAmp:	300	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
200	0	-1	1	-1.5708	0
210	0	-1	1	-1.5708	0
220	-1	0	1	3.14159	0
230	-1	-1	1.41421	-2.35619	0
240	-1	-1	1.41421	-2.35619	0
250	0	-1	1	-1.5708	0
260	-1	-1	1.41421	-2.35619	0
270	0	-1	1	-1.5708	0
280	-1	0	1	3.14159	0
290	-1	0	1	3.14159	0
300	0	-1	1	-1.5708	0
310	0	0	0	0	0
320	-1	-1	1.41421	-2.35619	0
330	-1	-1	1.41421	-2.35619	0
340	-1	0	1	3.14159	0
350	0	-1	1	-1.5708	0
360	-1	-1	1.41421	-2.35619	0
370	-1	-1	1.41421	-2.35619	0
380	-1	-1	1.41421	-2.35619	0
390	-1	0	1	3.14159	0
400	-1	-1	1.41421	-2.35619	0
SourceAmp:	352	MinSinkAmp:	310	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
300	0	0	0	0	0
301	0	0	0	0	0
302	0	-1	1	-1.5708	0
303	0	0	0	0	0
304	-1	-1	1.41421	-2.35619	0
305	0	-1	1	-1.5708	0
306	0	0	0	0	0
307	0	0	0	0	0
308	-1	0	1	3.14159	0
309	0	-1	1	-1.5708	0
310	0	0	0	0	0
311	0	-1	1	-1.5708	0
312	-1	-1	1.41421	-2.35619	0
313	-1	-1	1.41421	-2.35619	0
314	0	0	0	0	0
315	-1	0	1	3.14159	0
316	0	-1	1	-1.5708	0
317	0	-1	1	-1.5708	0
318	-1	0	1	3.14159	0
319	-1	-1	1.41421	-2.35619	0
320	0	0	0	0	0
SourceAmp:	352	MinSinkAmp:	300	MinMagnitude:	0

