Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1	-1	1.41421	-2.35619	0
100	-1	-1	1.41421	-2.35619	0
200	0	0	0	0	0
300	0	-1	1	-1.5708	0
400	0	-1	1	-1.5708	0
500	-1	0	1	3.14159	0
600	0	-1	1	-1.5708	0
700	0	0	0	0	0
800	-1	0	1	3.14159	0
900	0	0	0	0	0
1000	0	0	0	0	0
SourceAmp:	200	MinSinkAmp:	200	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
100	0	0	0	0	0
110	0	-1	1	-1.5708	0
120	0	0	0	0	0
130	-1	-1	1.41421	-2.35619	0
140	0	0	0	0	0
150	-1	-1	1.41421	-2.35619	0
160	-1	0	1	3.14159	0
170	0	-1	1	-1.5708	0
180	-1	-1	1.41421	-2.35619	0
190	0	-1	1	-1.5708	0
200	-1	-1	1.41421	-2.35619	0
210	-1	0	1	3.14159	0
220	-1	0	1	3.14159	0
230	0	-1	1	-1.5708	0
240	0	-1	1	-1.5708	0
250	-1	0	1	3.14159	0
260	0	-1	1	-1.5708	0
270	0	0	0	0	0
280	-1	-1	1.41421	-2.35619	0
290	0	-1	1	-1.5708	0
300	0	0	0	0	0
SourceAmp:	200	MinSinkAmp:	100	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
90	0	0	0	0	0
91	0	0	0	0	0
92	-1	-1	1.41421	-2.35619	0
93	-1	-1	1.41421	-2.35619	0
94	0	0	0	0	0
95	-1	0	1	3.14159	0
96	0	-1	1	-1.5708	0
97	0	-1	1	-1.5708	0
98	0	-1	1	-1.5708	0
99	0	-1	1	-1.5708	0
100	-1	-1	1.41421	-2.35619	0
101	-1	0	1	3.14159	0
102	-1	-1	1.41421	-2.35619	0
103	0	0	0	0	0
104	-1	-1	1.41421	-2.35619	0
105	-1	0	1	3.14159	0
106	-1	0	1	3.14159	0
107	-1	0	1	3.14159	0
108	0	0	0	0	0
109	-1	0	1	3.14159	0
110	-1	-1	1.41421	-2.35619	0
SourceAmp:	200	MinSinkAmp:	90	MinMagnitude:	0

