OffsetValue	AccumulatedValue	Overflow
-300	-106300
-200	-9808
-100	86977
0	183934
100	280963
200	377650
300	474036

-100	86936
-90	96700
-80	106400
-70	116035
-60	125833
-50	135493
-40	145099
-30	154928
-20	164602
-10	174200
0	183956
10	193690
20	203321
30	213035
40	222792
50	232406
60	242089
70	251860
80	261485
90	271185
100	280959

0	183902
1	184878
2	185802
3	186882
4	187860
5	188861
6	189792
7	190738
8	191704
9	192727
10	193735
11	194661
12	195665
13	196595
14	197609
15	198551
16	199397
17	200415
18	201364
19	202314
20	203296
GNDAccumulatedData	191839	MinAccumulatedData	191704	MinDCOffsetValue	8
