OffsetValue	AccumulatedValue	Overflow
-300	-130189
-200	-32276
-100	66058
0	164568
100	263166
200	361543
300	459456

-100	66108
-90	76071
-80	85876
-70	95637
-60	105566
-50	115385
-40	125206
-30	135180
-20	144999
-10	154756
0	164611
10	174562
20	184296
30	194118
40	204149
50	213960
60	223708
70	233695
80	243498
90	253303
100	263240

0	164630
1	165608
2	166574
3	167605
4	168598
5	169617
6	170594
7	171562
8	172554
9	173564
10	174624
11	175523
12	176573
13	177524
14	178518
15	179546
16	180378
17	181393
18	182354
19	183328
20	184321
GNDAccumulatedData	174255	MinAccumulatedData	174624	MinDCOffsetValue	10
