	None0	
CoarseR0	-8.790020084893288E-9	
CoarseR10	-7.216580271320111E-9	
CoarseR20	-6.266286940497803E-9	
CoarseR30	-5.674325905143836E-9	
CoarseR40	-5.225629472858774E-9	
CoarseR50	-4.911757908676208E-9	
CoarseR60	-4.654368768699902E-9	
CoarseR70	-4.4806523329914235E-9	
CoarseR80	-4.3286189938282445E-9	
CoarseR90	-4.186188289484071E-9	
CoarseR100	-4.096153499597276E-9	
CoarseR110	-4.016891345708678E-9	
CoarseR120	-3.967096874978443E-9	
CoarseR130	-3.9203493981149135E-9	
CoarseR140	-3.881362501006481E-9	
CoarseR150	-3.8244021093215976E-9	
CoarseR160	-3.792540092120778E-9	
CoarseR170	-3.763419282230446E-9	
CoarseR180	-3.737456429376368E-9	
CoarseR190	-3.712371771814028E-9	
CoarseR200	-3.6914593490950075E-9	
CoarseR210	-3.671605451965671E-9	
CoarseR220	-3.6749104879638043E-9	
CoarseR230	-3.6580017712145007E-9	
CoarseR240	-3.642528590496929E-9	
CoarseR250	-3.6276467478500155E-9	
MinCout:	-3.6276467478500155E-9	CoarseR:	250	None:	0

	None0	
CoarseR210	-3.6710153444225823E-9	
CoarseR211	-3.6695452413122467E-9	
CoarseR212	-3.6900123106365712E-9	
CoarseR213	-3.6879146276264707E-9	
CoarseR214	-3.685794298185529E-9	
CoarseR215	-3.683651169634126E-9	
CoarseR216	-3.6814850881772084E-9	
CoarseR217	-3.680448206308872E-9	
CoarseR218	-3.678238701028973E-9	
CoarseR219	-3.6545298025193723E-9	
CoarseR220	-3.6749104879638043E-9	
CoarseR221	-3.651105292118224E-9	
CoarseR222	-3.6499452616993158E-9	
CoarseR223	-3.670238843455334E-9	
CoarseR224	-3.668464377012143E-9	
CoarseR225	-3.6672576252687556E-9	
CoarseR226	-3.664265527295012E-9	
CoarseR227	-3.664204227929871E-9	
CoarseR228	-3.661170463994199E-9	
CoarseR229	-3.6610777038007977E-9	
CoarseR230	-3.6580017712145007E-9	
MinCout:	-3.6499452616993158E-9	CoarseR:	222	None:	0

	None0	
FineR0	-3.702699846438001E-9	
FineR10	-3.6684139261510034E-9	
FineR20	-3.68804071837226E-9	
FineR30	-3.68483257065602E-9	
FineR40	-3.6826651191338387E-9	
FineR50	-3.6810107412392984E-9	
FineR60	-3.6799107280470924E-9	
FineR70	-3.679370524489089E-9	
FineR80	-3.6788275885365E-9	
FineR90	-3.678849564278543E-9	
FineR100	-3.6788708135451706E-9	
FineR110	-3.6771449548658985E-9	
FineR120	-3.676575646983013E-9	
FineR130	-3.6771640004826084E-9	
FineR140	-3.6765939566333363E-9	
FineR150	-3.6545408911644917E-9	
FineR160	-3.6551258227292208E-9	
FineR170	-3.6528071684856407E-9	
FineR180	-3.6760401987427865E-9	
FineR190	-3.6522318460146046E-9	
FineR200	-3.6539761067670585E-9	
FineR210	-3.6545608557701E-9	
FineR220	-3.6760563039055633E-9	
FineR230	-3.653400414417043E-9	
FineR240	-3.652239973063986E-9	
FineR250	-3.676644487121521E-9	
MinCout:	-3.6522318460146046E-9	FineR:	190	None:	0

	None0	
FineR140	-3.6765939566333363E-9	
FineR141	-3.6539561462932036E-9	
FineR142	-3.6783412710993747E-9	
FineR143	-3.6545408911644917E-9	
FineR144	-3.6545408911644917E-9	
FineR145	-3.6545408911644917E-9	
FineR146	-3.6771823150317166E-9	
FineR147	-3.6545408911644917E-9	
FineR148	-3.6771823150317166E-9	
FineR149	-3.6771823150317166E-9	
FineR150	-3.6533819350968336E-9	
FineR151	-3.6533819350968336E-9	
FineR152	-3.676023358964059E-9	
FineR153	-3.6533819350968336E-9	
FineR154	-3.6777708612742824E-9	
FineR155	-3.6551258227292208E-9	
FineR156	-3.6551258227292208E-9	
FineR157	-3.6539664956074307E-9	
FineR158	-3.6551258227292208E-9	
FineR159	-3.6539664956074307E-9	
FineR160	-3.6539664956074307E-9	
MinCout:	-3.6533819350968336E-9	FineR:	150	None:	0

