OffsetValue	AccumulatedValue	Overflow
-300	-42979
-200	28441
-100	88019
0	141490
100	194744
200	247797
300	310009

-100	88395
-90	93674
-80	98685
-70	103575
-60	108744
-50	113963
-40	119329
-30	124977
-20	130302
-10	135651
0	140626
10	146336
20	151203
30	157412
40	163181
50	168392
60	173532
70	178990
80	183873
90	189013
100	194540

30	156940
31	157624
32	158064
33	158327
34	158715
35	159025
36	159574
37	160737
38	162461
39	163679
40	164519
41	165320
42	165938
43	166478
44	167069
45	167535
46	168017
47	168552
48	169248
49	169785
50	170323
GNDAccumulatedData	160372	MinAccumulatedData	160737	MinDCOffsetValue	37
