	None0	
CoarseR0	-1.3995852567505935E-8	
CoarseR10	-1.1786424594335939E-8	
CoarseR20	-1.0414483613382009E-8	
CoarseR30	-9.630104323383274E-9	
CoarseR40	-9.04420342601951E-9	
CoarseR50	-8.589502103048254E-9	
CoarseR60	-7.877771534335125E-9	
CoarseR70	-7.1681752717075235E-9	
CoarseR80	-6.666495140102003E-9	
CoarseR90	-5.655480811675651E-9	
CoarseR100	-5.027485560662876E-9	
CoarseR110	-4.792956759680574E-9	
CoarseR120	-4.628275061497888E-9	
CoarseR130	-4.449769566086452E-9	
CoarseR140	-4.576184856997389E-9	
CoarseR150	-4.458589572280392E-9	
CoarseR160	-4.391363610868925E-9	
CoarseR170	-4.072398832182649E-9	
CoarseR180	-4.3594825620304705E-9	
CoarseR190	-4.653481073249646E-9	
CoarseR200	-4.349092150732838E-9	
CoarseR210	-4.5261290708175545E-9	
CoarseR220	-4.358841400186014E-9	
CoarseR230	-4.414929904655018E-9	
CoarseR240	-4.159711700565005E-9	
CoarseR250	-4.235343338429233E-9	
MinCout:	-4.072398832182649E-9	CoarseR:	170	None:	0

	None0	
CoarseR220	-4.391222026489858E-9	
CoarseR221	-4.4334893465399E-9	
CoarseR222	-4.277303668353042E-9	
CoarseR223	-4.352955708496283E-9	
CoarseR224	-4.428763727213399E-9	
CoarseR225	-4.238348412074173E-9	
CoarseR226	-4.3467706370384955E-9	
CoarseR227	-4.155763397336337E-9	
CoarseR228	-4.263506806459911E-9	
CoarseR229	-4.339514911040889E-9	
CoarseR230	-4.1805925555670375E-9	
CoarseR231	-4.255916515262099E-9	
CoarseR232	-4.130075315061527E-9	
CoarseR233	-4.205517633506569E-9	
CoarseR234	-4.0456572042443136E-9	
CoarseR235	-4.154206419496589E-9	
CoarseR236	-4.229402192910291E-9	
CoarseR237	-4.337198989555822E-9	
CoarseR238	-4.1780679292965945E-9	
CoarseR239	-4.522559504087282E-9	
CoarseR240	-4.159711700565005E-9	
MinCout:	-4.0456572042443136E-9	CoarseR:	234	None:	0

	None0	
FineR0	-4.367669156060367E-9	
FineR10	-4.353879839884239E-9	
FineR20	-4.1437689969350325E-9	
FineR30	-4.390875043720217E-9	
FineR40	-4.232320493638723E-9	
FineR50	-4.338750344523389E-9	
FineR60	-4.041859101325527E-9	
FineR70	-4.44628848511997E-9	
FineR80	-4.1813048344014556E-9	
FineR90	-4.384339440648063E-9	
FineR100	-4.35295607443134E-9	
FineR110	-4.3208926800701006E-9	
FineR120	-4.288764193064457E-9	
FineR130	-4.2566141456863415E-9	
FineR140	-4.25731200023307E-9	
FineR150	-4.225129692297441E-9	
FineR160	-4.4603771690629176E-9	
FineR170	-4.192925781183994E-9	
FineR180	-4.1600344807176795E-9	
FineR190	-4.193602470422412E-9	
FineR200	-4.160700250801155E-9	
FineR210	-4.396210257976552E-9	
FineR220	-4.396210257976552E-9	
FineR230	-4.396914669651465E-9	
FineR240	-4.363990595508819E-9	
FineR250	-4.397619302040461E-9	
MinCout:	-4.041859101325527E-9	FineR:	60	None:	0

	None0	
FineR100	-4.3200920568572664E-9	
FineR101	-4.3200920568572664E-9	
FineR102	-4.119119968862201E-9	
FineR103	-4.086245052338949E-9	
FineR104	-4.320810952501842E-9	
FineR105	-4.086245052338949E-9	
FineR106	-4.320728990305712E-9	
FineR107	-4.053370135815696E-9	
FineR108	-4.053370135815696E-9	
FineR109	-4.556041181294899E-9	
FineR110	-4.28864426191474E-9	
FineR111	-4.28864426191474E-9	
FineR112	-4.28864426191474E-9	
FineR113	-4.322249447787167E-9	
FineR114	-4.28864426191474E-9	
FineR115	-4.2893527172006355E-9	
FineR116	-4.2893527172006355E-9	
FineR117	-4.2893527172006355E-9	
FineR118	-4.2893527172006355E-9	
FineR119	-4.2893527172006355E-9	
FineR120	-4.2893527172006355E-9	
MinCout:	-4.053370135815696E-9	FineR:	107	None:	0

