Amp	Real	Quad	Magnitude	Phase	Overflow
0	-3009	-92	3010.41	-3.11103	0
100	-2934	35	2934.21	3.12966	0
200	-2698	104	2700	3.10306	0
300	-2077	84	2078.7	3.10117	0
400	-1410	56	1411.11	3.1019	0
500	-739	29	739.569	3.10237	0
600	-58	2	58.0345	3.10712	0
700	625	-23	625.423	-0.0367834	0
800	1304	-47	1304.85	-0.0360273	0
900	1984	-71	1985.27	-0.035771	0
1000	2665	-94	2666.66	-0.0352574	0
SourceAmp:	595	MinSinkAmp:	600	MinMagnitude:	58.0345

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-668	15	668.168	3.11914	0
510	-669	26	669.505	3.10275	0
520	-601	23	601.44	3.10334	0
530	-532	21	532.414	3.10214	0
540	-465	18	465.348	3.1029	0
550	-397	15	397.283	3.10383	0
560	-327	12	327.22	3.10491	0
570	-259	10	259.193	3.103	0
580	-193	7	193.127	3.10534	0
590	-124	4	124.064	3.10935	0
600	-55	2	55.0364	3.10525	0
610	13	-1	13.0384	-0.0767719	0
620	79	-3	79.0569	-0.0379564	0
630	149	-6	149.121	-0.0402467	0
640	217	-9	217.187	-0.0414509	0
650	284	-11	284.213	-0.038713	0
660	353	-14	353.278	-0.0396393	0
670	421	-16	421.304	-0.0379865	0
680	490	-19	490.368	-0.0387561	0
690	559	-21	559.394	-0.0375494	0
700	626	-24	626.46	-0.0383199	0
SourceAmp:	595	MinSinkAmp:	610	MinMagnitude:	13.0384

Amp	Real	Quad	Magnitude	Phase	Overflow
600	-52	1	52.0096	3.12236	0
601	-48	2	48.0416	3.09995	0
602	-41	1	41.0122	3.11721	0
603	-33	1	33.0151	3.1113	0
604	-28	1	28.0179	3.10589	0
605	-21	1	21.0238	3.09401	0
606	-14	0	14	3.14159	0
607	-8	0	8	3.14159	0
608	-1	0	1	3.14159	0
609	6	0	6	0	0
610	13	-1	13.0384	-0.0767719	0
611	20	-1	20.025	-0.0499584	0
612	26	-1	26.0192	-0.0384426	0
613	33	-1	33.0151	-0.0302938	0
614	40	-2	40.05	-0.0499584	0
615	46	-2	46.0435	-0.0434509	0
616	54	-2	54.037	-0.0370201	0
617	61	-3	61.0737	-0.0491407	0
618	67	-3	67.0671	-0.0447462	0
619	74	-3	74.0608	-0.0405184	0
620	80	-3	80.0562	-0.0374824	0
SourceAmp:	595	MinSinkAmp:	608	MinMagnitude:	1

