Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2997	-91	2998.38	-3.11124	0
100	-2933	42	2933.3	3.12727	0
200	-2666	105	2668.07	3.10223	0
300	-2021	81	2022.62	3.10153	0
400	-1343	52	1344.01	3.10289	0
500	-662	24	662.435	3.10535	0
600	29	-3	29.1548	-0.103082	0
700	720	-29	720.584	-0.040256	0
800	1406	-53	1407	-0.0376778	0
900	2097	-77	2098.41	-0.0367026	0
1000	2787	-99	2788.76	-0.0355071	0
SourceAmp:	605	MinSinkAmp:	600	MinMagnitude:	29.1548

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-586	10	586.085	3.12453	0
510	-590	21	590.374	3.10601	0
520	-521	18	521.311	3.10706	0
530	-451	15	451.249	3.10835	0
540	-383	13	383.221	3.10766	0
550	-313	10	313.16	3.10965	0
560	-244	7	244.1	3.11291	0
570	-175	4	175.046	3.11874	0
580	-107	2	107.019	3.1229	0
590	-38	-1	38.0132	-3.11528	0
600	32	-4	32.249	-0.124355	0
610	101	-6	101.178	-0.0593362	0
620	169	-9	169.239	-0.0532042	0
630	238	-11	238.254	-0.0461856	0
640	307	-14	307.319	-0.045571	0
650	377	-17	377.383	-0.0450623	0
660	445	-19	445.405	-0.0426707	0
670	514	-22	514.471	-0.0427754	0
680	584	-24	584.493	-0.0410728	0
690	654	-27	654.557	-0.041261	0
700	722	-29	722.582	-0.0401446	0
SourceAmp:	605	MinSinkAmp:	600	MinMagnitude:	32.249

Amp	Real	Quad	Magnitude	Phase	Overflow
590	-33	-1	33.0151	-3.1113	0
591	-30	-1	30.0167	-3.10827	0
592	-23	-1	23.0217	-3.09814	0
593	-16	-2	16.1245	-3.01724	0
594	-9	-2	9.21954	-2.92292	0
595	-2	-2	2.82843	-2.35619	0
596	4	-2	4.47214	-0.463648	0
597	11	-3	11.4018	-0.266252	0
598	18	-3	18.2483	-0.165149	0
599	25	-3	25.1794	-0.119429	0
600	32	-4	32.249	-0.124355	0
601	39	-4	39.2046	-0.102207	0
602	46	-4	46.1736	-0.0867383	0
603	53	-4	53.1507	-0.0753289	0
604	59	-5	59.2115	-0.0845438	0
605	66	-5	66.1891	-0.0756131	0
606	73	-5	73.171	-0.0683863	0
607	80	-5	80.1561	-0.0624188	0
608	87	-6	87.2067	-0.0688565	0
609	94	-6	94.1913	-0.0637433	0
610	101	-6	101.178	-0.0593362	0
SourceAmp:	605	MinSinkAmp:	595	MinMagnitude:	2.82843

