Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2350	-40	2350.34	-3.12457	0
100	-2323	77	2324.28	3.10846	0
200	-1851	79	1852.69	3.09894	0
300	-1246	53	1247.13	3.09908	0
400	-626	27	626.582	3.09849	0
500	-9	2	9.21954	2.92292	0
600	612	-22	612.395	-0.0359322	0
700	1234	-45	1234.82	-0.0364506	0
800	1854	-67	1855.21	-0.0361224	0
900	2475	-90	2476.64	-0.0363476	0
1000	3094	-109	3095.92	-0.0352149	0
SourceAmp:	503	MinSinkAmp:	500	MinMagnitude:	9.21954

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-530	8	530.06	3.1265	0
410	-562	25	562.556	3.09714	0
420	-502	23	502.527	3.09581	0
430	-439	20	439.455	3.09607	0
440	-377	18	377.429	3.09388	0
450	-315	15	315.357	3.09401	0
460	-256	12	256.281	3.09475	0
470	-193	9	193.21	3.09499	0
480	-131	7	131.187	3.08821	0
490	-69	4	69.1158	3.08369	0
500	-8	2	8.24621	2.89661	0
510	54	0	54	0	0
520	117	-3	117.038	-0.0256354	0
530	180	-6	180.1	-0.033321	0
540	241	-8	241.133	-0.0331828	0
550	300	-11	300.202	-0.0366502	0
560	363	-13	363.233	-0.0357974	0
570	426	-16	426.3	-0.037541	0
580	487	-18	487.333	-0.0369442	0
590	549	-21	549.401	-0.0382327	0
600	612	-23	612.432	-0.037564	0
SourceAmp:	503	MinSinkAmp:	500	MinMagnitude:	8.24621

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-65	4	65.123	3.08013	0
491	-62	4	62.1289	3.07717	0
492	-57	3	57.0789	3.08901	0
493	-50	3	50.0899	3.08166	0
494	-44	3	44.1022	3.07352	0
495	-37	3	37.1214	3.06069	0
496	-30	3	30.1496	3.04192	0
497	-24	3	24.1868	3.01724	0
498	-18	2	18.1108	3.03094	0
499	-12	2	12.1655	2.97644	0
500	-7	2	7.28011	2.86329	0
501	-1	2	2.23607	2.03444	0
502	5	2	5.38516	0.380506	0
503	12	1	12.0416	0.0831412	0
504	17	1	17.0294	0.0587558	0
505	23	1	23.0217	0.0434509	0
506	30	0	30	0	0
507	36	0	36	0	0
508	41	0	41	0	0
509	48	0	48	0	0
510	54	-1	54.0093	-0.0185164	0
SourceAmp:	503	MinSinkAmp:	501	MinMagnitude:	2.23607

