Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2278	-37	2278.3	-3.12535	0
100	-2288	95	2289.97	3.1001	0
200	-1729	80	1730.85	3.09536	0
300	-1097	51	1098.18	3.09514	0
400	-458	23	458.577	3.09142	0
500	177	-4	177.045	-0.022595	0
600	816	-29	816.515	-0.0355243	0
700	1459	-54	1460	-0.0369948	0
800	2100	-77	2101.41	-0.0366502	0
900	2737	-101	2738.86	-0.036885	0
1000	3371	-119	3373.1	-0.0352864	0
SourceAmp:	470	MinSinkAmp:	500	MinMagnitude:	177.045

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-356	3	356.013	3.13317	0
410	-392	20	392.51	3.09062	0
420	-329	18	329.492	3.08694	0
430	-265	15	265.424	3.08505	0
440	-201	12	201.358	3.08196	0
450	-139	9	139.291	3.07693	0
460	-77	7	77.3175	3.05093	0
470	-12	4	12.6491	2.81984	0
480	52	2	52.0384	0.0384426	0
490	114	-1	114.004	-0.0087717	0
500	178	-4	178.045	-0.0224681	0
510	240	-6	240.075	-0.0249948	0
520	303	-9	303.134	-0.0296942	0
530	369	-12	369.195	-0.0325089	0
540	432	-14	432.227	-0.0323961	0
550	496	-17	496.291	-0.0342608	0
560	561	-20	561.356	-0.0356355	0
570	625	-22	625.387	-0.0351855	0
580	688	-24	688.418	-0.0348696	0
590	752	-27	752.485	-0.0358888	0
600	818	-29	818.514	-0.0354375	0
SourceAmp:	470	MinSinkAmp:	470	MinMagnitude:	12.6491

Amp	Real	Quad	Magnitude	Phase	Overflow
460	-71	6	71.2531	3.05729	0
461	-70	7	70.3491	3.04192	0
462	-63	6	63.2851	3.04664	0
463	-57	6	57.3149	3.03672	0
464	-48	5	48.2597	3.0378	0
465	-42	5	42.2966	3.0231	0
466	-36	5	36.3456	3.00359	0
467	-30	5	30.4138	2.97644	0
468	-25	5	25.4951	2.9442	0
469	-18	4	18.4391	2.92292	0
470	-12	4	12.6491	2.81984	0
471	-5	4	6.40312	2.46685	0
472	1	4	4.12311	1.32582	0
473	8	3	8.544	0.358771	0
474	15	3	15.2971	0.197396	0
475	21	3	21.2132	0.141897	0
476	26	3	26.1725	0.114877	0
477	32	2	32.0624	0.0624188	0
478	38	2	38.0526	0.0525831	0
479	45	2	45.0444	0.0444152	0
480	52	1	52.0096	0.0192284	0
SourceAmp:	470	MinSinkAmp:	472	MinMagnitude:	4.12311

