Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2291	-35	2291.27	-3.12632	0
100	-2279	88	2280.7	3.103	0
200	-1735	77	1736.71	3.09724	0
300	-1107	48	1108.04	3.09826	0
400	-471	22	471.514	3.09492	0
500	164	-5	164.076	-0.0304784	0
600	801	-29	801.525	-0.0361889	0
700	1442	-53	1442.97	-0.036738	0
800	2083	-75	2084.35	-0.0359902	0
900	2719	-98	2720.77	-0.0360271	0
1000	3349	-115	3350.97	-0.0343251	0
SourceAmp:	500	MinSinkAmp:	500	MinMagnitude:	164.076

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-371	3	371.012	3.13351	0
410	-404	20	404.495	3.09213	0
420	-342	17	342.422	3.09193	0
430	-279	14	279.351	3.09146	0
440	-216	11	216.28	3.09071	0
450	-152	9	152.266	3.08245	0
460	-89	6	89.202	3.07428	0
470	-24	3	24.1868	3.01724	0
480	38	0	38	0	0
490	103	-2	103.019	-0.019415	0
500	165	-4	165.048	-0.0242377	0
510	230	-7	230.106	-0.0304254	0
520	291	-10	291.172	-0.0343507	0
530	356	-12	356.202	-0.0336951	0
540	419	-15	419.268	-0.0357842	0
550	483	-18	483.335	-0.0372498	0
560	547	-20	547.366	-0.0365468	0
570	611	-23	611.433	-0.0376254	0
580	674	-25	674.463	-0.037075	0
590	738	-27	738.494	-0.0365691	0
600	803	-30	803.56	-0.0373425	0
SourceAmp:	500	MinSinkAmp:	470	MinMagnitude:	24.1868

Amp	Real	Quad	Magnitude	Phase	Overflow
460	-83	5	83.1505	3.08142	0
461	-83	5	83.1505	3.08142	0
462	-76	5	76.1643	3.0759	0
463	-70	5	70.1783	3.07029	0
464	-62	4	62.1289	3.07717	0
465	-55	4	55.1453	3.06899	0
466	-49	4	49.163	3.06014	0
467	-42	4	42.19	3.04664	0
468	-36	3	36.1248	3.05845	0
469	-29	3	29.1548	3.03851	0
470	-23	3	23.1948	3.01189	0
471	-17	3	17.2627	2.96692	0
472	-9	2	9.21954	2.92292	0
473	-4	2	4.47214	2.67795	0
474	1	2	2.23607	1.10715	0
475	7	2	7.28011	0.2783	0
476	12	2	12.1655	0.165149	0
477	18	1	18.0278	0.0554985	0
478	25	1	25.02	0.0399787	0
479	31	1	31.0161	0.0322469	0
480	38	1	38.0132	0.0263097	0
SourceAmp:	500	MinSinkAmp:	474	MinMagnitude:	2.23607

