Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2341	-44	2341.41	-3.1228	0
100	-2343	77	2344.26	3.10874	0
200	-1843	73	1844.45	3.102	0
300	-1231	46	1231.86	3.10424	0
400	-608	19	608.297	3.11035	0
500	12	-6	13.4164	-0.463648	0
600	633	-30	633.711	-0.0473579	0
700	1259	-53	1260.12	-0.0420721	0
800	1887	-75	1888.49	-0.0397247	0
900	2511	-97	2512.87	-0.0386108	0
1000	3133	-115	3135.11	-0.0366896	0
SourceAmp:	480	MinSinkAmp:	500	MinMagnitude:	13.4164

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-506	0	506	3.14159	0
410	-543	17	543.266	3.1103	0
420	-481	15	481.234	3.11042	0
430	-419	12	419.172	3.11296	0
440	-357	9	357.113	3.11639	0
450	-294	7	294.083	3.11779	0
460	-236	4	236.034	3.12465	0
470	-171	2	171.012	3.1299	0
480	-109	-1	109.005	-3.13242	0
490	-47	-3	47.0956	-3.07785	0
500	13	-6	14.3178	-0.432408	0
510	76	-8	76.4199	-0.104877	0
520	137	-11	137.441	-0.0801201	0
530	202	-14	202.485	-0.0691963	0
540	262	-16	262.488	-0.060993	0
550	323	-19	323.558	-0.0587558	0
560	386	-21	386.571	-0.0543506	0
570	448	-24	448.642	-0.0535203	0
580	510	-26	510.662	-0.0509363	0
590	571	-29	571.736	-0.0507445	0
600	634	-31	634.757	-0.048857	0
SourceAmp:	480	MinSinkAmp:	500	MinMagnitude:	14.3178

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-43	-4	43.1856	-3.04884	0
491	-40	-4	40.1995	-3.04192	0
492	-35	-4	35.2278	-3.0278	0
493	-28	-5	28.4429	-2.96488	0
494	-22	-5	22.561	-2.91812	0
495	-16	-5	16.7631	-2.83871	0
496	-9	-5	10.2956	-2.63449	0
497	-3	-5	5.83095	-2.11122	0
498	3	-6	6.7082	-1.10715	0
499	9	-6	10.8167	-0.588003	0
500	14	-6	15.2315	-0.404892	0
501	20	-6	20.8806	-0.291457	0
502	26	-7	26.9258	-0.262995	0
503	32	-7	32.7567	-0.215358	0
504	38	-7	38.6394	-0.182168	0
505	44	-7	44.5533	-0.157769	0
506	51	-8	51.6236	-0.155595	0
507	57	-8	57.5587	-0.13944	0
508	62	-8	62.514	-0.128323	0
509	69	-8	69.4622	-0.115427	0
510	76	-9	76.531	-0.117872	0
SourceAmp:	480	MinSinkAmp:	497	MinMagnitude:	5.83095

