Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2353	-41	2353.36	-3.12417	0
100	-2315	72	2316.12	3.1105	0
200	-1842	74	1843.49	3.10144	0
300	-1234	48	1234.93	3.10271	0
400	-613	22	613.395	3.10572	0
500	9	-4	9.84886	-0.418224	0
600	632	-28	632.62	-0.0442748	0
700	1260	-51	1261.03	-0.0404541	0
800	1887	-73	1888.41	-0.0386665	0
900	2512	-96	2513.83	-0.038198	0
1000	3132	-114	3134.07	-0.0363824	0
SourceAmp:	474	MinSinkAmp:	500	MinMagnitude:	9.84886

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-519	4	519.015	3.13389	0
410	-549	20	549.364	3.10518	0
420	-487	18	487.333	3.10465	0
430	-425	15	425.265	3.10631	0
440	-362	12	362.199	3.10846	0
450	-300	9	300.135	3.1116	0
460	-240	6	240.075	3.1166	0
470	-177	4	177.045	3.119	0
480	-115	1	115.004	3.1329	0
490	-52	-1	52.0096	-3.12236	0
500	10	-4	10.7703	-0.380506	0
510	72	-6	72.2496	-0.0831412	0
520	134	-8	134.239	-0.0596307	0
530	198	-11	198.305	-0.0554985	0
540	259	-14	259.378	-0.0540015	0
550	320	-16	320.4	-0.0499584	0
560	384	-19	384.47	-0.0494388	0
570	446	-22	446.542	-0.0492874	0
580	508	-24	508.567	-0.047209	0
590	570	-27	570.639	-0.047333	0
600	633	-29	633.664	-0.0457816	0
SourceAmp:	474	MinSinkAmp:	500	MinMagnitude:	10.7703

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-49	-2	49.0408	-3.1008	0
491	-45	-2	45.0444	-3.09718	0
492	-39	-2	39.0512	-3.09036	0
493	-33	-2	33.0606	-3.08106	0
494	-26	-2	26.0768	-3.06482	0
495	-20	-3	20.2237	-2.9927	0
496	-13	-3	13.3417	-2.91479	0
497	-7	-3	7.61577	-2.7367	0
498	-2	-3	3.60555	-2.1588	0
499	5	-3	5.83095	-0.54042	0
500	9	-4	9.84886	-0.418224	0
501	15	-4	15.5242	-0.260602	0
502	21	-4	21.3776	-0.188222	0
503	27	-4	27.2947	-0.147078	0
504	33	-5	33.3766	-0.150371	0
505	40	-5	40.3113	-0.124355	0
506	47	-5	47.2652	-0.105984	0
507	53	-5	53.2353	-0.0940612	0
508	59	-5	59.2115	-0.0845438	0
509	66	-6	66.2722	-0.0906599	0
510	73	-6	73.2462	-0.0820074	0
SourceAmp:	474	MinSinkAmp:	498	MinMagnitude:	3.60555

