Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2344	-39	2344.32	-3.12496	0
100	-2350	89	2351.68	3.10374	0
200	-1837	82	1838.83	3.09698	0
300	-1232	54	1233.18	3.09779	0
400	-616	27	616.591	3.09779	0
500	-1	2	2.23607	2.03444	0
600	614	-22	614.394	-0.0358153	0
700	1235	-45	1235.82	-0.0364211	0
800	1858	-68	1859.24	-0.0365822	0
900	2476	-90	2477.64	-0.036333	0
1000	3097	-109	3098.92	-0.0351808	0
SourceAmp:	512	MinSinkAmp:	500	MinMagnitude:	2.23607

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-518	7	518.047	3.12808	0
410	-553	24	553.521	3.09822	0
420	-492	22	492.492	3.09691	0
430	-430	19	430.42	3.09744	0
440	-369	17	369.391	3.09555	0
450	-307	14	307.319	3.09602	0
460	-246	12	246.293	3.09285	0
470	-182	9	182.222	3.09218	0
480	-123	7	123.199	3.08474	0
490	-61	4	61.131	3.07611	0
500	0	2	2	1.5708	0
510	61	-1	61.0082	-0.016392	0
520	122	-3	122.037	-0.0245852	0
530	182	-5	182.069	-0.0274656	0
540	244	-8	244.131	-0.0327751	0
550	306	-10	306.163	-0.0326681	0
560	369	-13	369.229	-0.0352158	0
570	430	-15	430.262	-0.0348696	0
580	490	-18	490.331	-0.0367182	0
590	553	-20	553.362	-0.0361506	0
600	616	-23	616.429	-0.0373203	0
SourceAmp:	512	MinSinkAmp:	500	MinMagnitude:	2

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-58	4	58.1378	3.07274	0
491	-54	4	54.1479	3.06765	0
492	-49	4	49.163	3.06014	0
493	-42	3	42.107	3.07029	0
494	-36	3	36.1248	3.05845	0
495	-29	3	29.1548	3.03851	0
496	-22	3	22.2036	3.00606	0
497	-15	2	15.1327	3.00904	0
498	-10	2	10.198	2.9442	0
499	-4	2	4.47214	2.67795	0
500	0	2	2	1.5708	0
501	6	2	6.32456	0.321751	0
502	12	2	12.1655	0.165149	0
503	18	1	18.0278	0.0554985	0
504	24	1	24.0208	0.0416426	0
505	30	1	30.0167	0.033321	0
506	37	0	37	0	0
507	43	0	43	0	0
508	48	0	48	0	0
509	54	0	54	0	0
510	61	0	61	0	0
SourceAmp:	512	MinSinkAmp:	500	MinMagnitude:	2

