Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2363	-44	2363.41	-3.12297	0
100	-2355	78	2356.29	3.10848	0
200	-1882	80	1883.7	3.09911	0
300	-1277	52	1278.06	3.10089	0
400	-660	27	660.552	3.10071	0
500	-46	1	46.0109	3.11986	0
600	570	-22	570.424	-0.0385773	0
700	1190	-45	1190.85	-0.0377971	0
800	1811	-67	1812.24	-0.0369793	0
900	2429	-89	2430.63	-0.0366242	0
1000	3044	-107	3045.88	-0.0351367	0
SourceAmp:	498	MinSinkAmp:	500	MinMagnitude:	46.0109

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-556	6	556.032	3.1308	0
410	-597	25	597.523	3.09974	0
420	-535	22	535.452	3.10049	0
430	-474	19	474.381	3.10153	0
440	-412	16	412.311	3.10278	0
450	-351	14	351.279	3.10173	0
460	-290	11	290.209	3.10368	0
470	-229	8	229.14	3.10667	0
480	-166	6	166.108	3.10546	0
490	-106	4	106.075	3.10387	0
500	-44	1	44.0114	3.11887	0
510	16	-1	16.0312	-0.0624188	0
520	77	-4	77.1038	-0.0519014	0
530	141	-6	141.128	-0.0425275	0
540	202	-9	202.2	-0.044525	0
550	264	-11	264.229	-0.0416426	0
560	324	-13	324.261	-0.0401019	0
570	386	-16	386.331	-0.0414271	0
580	446	-19	446.405	-0.0425752	0
590	508	-21	508.434	-0.0413151	0
600	571	-24	571.504	-0.0420068	0
SourceAmp:	498	MinSinkAmp:	510	MinMagnitude:	16.0312

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-40	0	40	3.14159	0
501	-36	1	36.0139	3.11382	0
502	-30	1	30.0167	3.10827	0
503	-24	0	24	3.14159	0
504	-18	0	18	3.14159	0
505	-12	0	12	3.14159	0
506	-6	0	6	3.14159	0
507	-1	0	1	3.14159	0
508	4	-1	4.12311	-0.244979	0
509	10	-1	10.0499	-0.0996687	0
510	15	-1	15.0333	-0.0665682	0
511	21	-1	21.0238	-0.0475831	0
512	28	-2	28.0713	-0.0713075	0
513	34	-2	34.0588	-0.0587558	0
514	40	-2	40.05	-0.0499584	0
515	47	-2	47.0425	-0.0425275	0
516	52	-2	52.0384	-0.0384426	0
517	59	-3	59.0762	-0.0508037	0
518	65	-3	65.0692	-0.0461211	0
519	72	-3	72.0625	-0.0416426	0
520	78	-3	78.0577	-0.0384426	0
SourceAmp:	498	MinSinkAmp:	507	MinMagnitude:	1

