Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2293	-32	2293.22	-3.12764	0
100	-2257	82	2258.49	3.10528	0
200	-1732	74	1733.58	3.09889	0
300	-1108	48	1109.04	3.0983	0
400	-475	22	475.509	3.09531	0
500	158	-3	158.028	-0.0189851	0
600	793	-28	793.494	-0.0352943	0
700	1432	-51	1432.91	-0.0355995	0
800	2068	-74	2069.32	-0.0357681	0
900	2702	-96	2703.7	-0.0355143	0
1000	3330	-114	3331.95	-0.0342209	0
SourceAmp:	507	MinSinkAmp:	500	MinMagnitude:	158.028

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-385	5	385.032	3.12861	0
410	-409	20	409.489	3.09273	0
420	-347	18	347.467	3.08977	0
430	-285	15	285.394	3.08901	0
440	-222	12	222.324	3.08759	0
450	-159	9	159.255	3.08505	0
460	-96	6	96.1873	3.07917	0
470	-31	4	31.257	3.01327	0
480	31	2	31.0644	0.0644268	0
490	95	-1	95.0053	-0.0105259	0
500	158	-4	158.051	-0.025311	0
510	222	-6	222.081	-0.0270204	0
520	284	-9	284.143	-0.0316795	0
530	348	-11	348.174	-0.0315987	0
540	411	-14	411.238	-0.0340501	0
550	475	-17	475.304	-0.0357742	0
560	539	-19	539.335	-0.0352359	0
570	603	-21	603.366	-0.0348118	0
580	666	-24	666.432	-0.0360204	0
590	730	-26	730.463	-0.0356014	0
600	795	-29	795.529	-0.0364618	0
SourceAmp:	507	MinSinkAmp:	480	MinMagnitude:	31.0644

Amp	Real	Quad	Magnitude	Phase	Overflow
470	-26	3	26.1725	3.02672	0
471	-24	3	24.1868	3.01724	0
472	-17	3	17.2627	2.96692	0
473	-11	3	11.4018	2.87534	0
474	-5	3	5.83095	2.60117	0
475	1	3	3.16228	1.24905	0
476	7	2	7.28011	0.2783	0
477	13	2	13.1529	0.152649	0
478	19	2	19.105	0.104877	0
479	25	2	25.0799	0.07983	0
480	31	2	31.0644	0.0644268	0
481	38	1	38.0132	0.0263097	0
482	44	1	44.0114	0.0227234	0
483	50	1	50.01	0.0199973	0
484	56	0	56	0	0
485	63	0	63	0	0
486	70	0	70	0	0
487	75	0	75	0	0
488	83	-1	83.006	-0.0120476	0
489	89	-1	89.0056	-0.0112355	0
490	95	-1	95.0053	-0.0105259	0
SourceAmp:	507	MinSinkAmp:	475	MinMagnitude:	3.16228

