Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2282	-33	2282.24	-3.12713	0
100	-2265	91	2266.83	3.10144	0
200	-1708	76	1709.69	3.09713	0
300	-1080	47	1081.02	3.0981	0
400	-445	21	445.495	3.09444	0
500	187	-5	187.067	-0.0267316	0
600	821	-29	821.512	-0.0353081	0
700	1460	-54	1461	-0.0369694	0
800	2098	-76	2099.38	-0.0362091	0
900	2733	-98	2734.76	-0.0358427	0
1000	3360	-114	3361.93	-0.0339156	0
SourceAmp:	497	MinSinkAmp:	500	MinMagnitude:	187.067

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-346	3	346.013	3.13292	0
410	-379	18	379.427	3.09413	0
420	-316	16	316.405	3.091	0
430	-255	13	255.331	3.09066	0
440	-191	10	191.262	3.08928	0
450	-128	7	128.191	3.08696	0
460	-65	4	65.123	3.08013	0
470	-1	2	2.23607	2.03444	0
480	61	-1	61.0082	-0.016392	0
490	125	-3	125.036	-0.0239954	0
500	188	-6	188.096	-0.0319041	0
510	251	-8	251.127	-0.0318617	0
520	312	-11	312.194	-0.0352418	0
530	377	-13	377.224	-0.0344691	0
540	440	-16	440.291	-0.0363476	0
550	503	-18	503.322	-0.03577	0
560	567	-21	567.389	-0.0370201	0
570	631	-23	631.419	-0.0364339	0
580	694	-26	694.487	-0.0374465	0
590	758	-28	758.517	-0.0369225	0
600	823	-31	823.584	-0.0376493	0
SourceAmp:	497	MinSinkAmp:	470	MinMagnitude:	2.23607

Amp	Real	Quad	Magnitude	Phase	Overflow
460	-60	4	60.1332	3.07502	0
461	-58	4	58.1378	3.07274	0
462	-52	4	52.1536	3.06482	0
463	-45	3	45.0999	3.07502	0
464	-37	3	37.1214	3.06069	0
465	-31	3	31.1448	3.04512	0
466	-25	3	25.1794	3.02216	0
467	-19	2	19.105	3.03672	0
468	-13	2	13.1529	2.98894	0
469	-7	2	7.28011	2.86329	0
470	-2	2	2.82843	2.35619	0
471	5	2	5.38516	0.380506	0
472	10	1	10.0499	0.0996687	0
473	16	1	16.0312	0.0624188	0
474	22	1	22.0227	0.0454233	0
475	29	1	29.0172	0.0344691	0
476	34	1	34.0147	0.0294033	0
477	41	0	41	0	0
478	48	0	48	0	0
479	54	0	54	0	0
480	61	0	61	0	0
SourceAmp:	497	MinSinkAmp:	470	MinMagnitude:	2.82843

