Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2305	-36	2305.28	-3.12598	0
100	-2288	84	2289.54	3.1049	0
200	-1767	78	1768.72	3.09748	0
300	-1145	51	1146.14	3.09708	0
400	-511	25	511.611	3.09271	0
500	121	-2	121.017	-0.0165274	0
600	756	-26	756.447	-0.034378	0
700	1395	-50	1395.9	-0.035827	0
800	2033	-73	2034.31	-0.0358921	0
900	2666	-96	2667.73	-0.0359935	0
1000	3297	-115	3299.01	-0.0348661	0
SourceAmp:	511	MinSinkAmp:	500	MinMagnitude:	121.017

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-416	6	416.043	3.12717	0
410	-446	23	446.593	3.09007	0
420	-383	20	383.522	3.08942	0
430	-320	17	320.451	3.08852	0
440	-258	14	258.38	3.08738	0
450	-195	12	195.369	3.08013	0
460	-133	9	133.304	3.07403	0
470	-67	6	67.2681	3.05228	0
480	-3	3	4.24264	2.35619	0
490	60	1	60.0083	0.0166651	0
500	123	-2	123.016	-0.0162587	0
510	186	-4	186.043	-0.0215021	0
520	248	-7	248.099	-0.0282183	0
530	312	-10	312.16	-0.0320403	0
540	374	-12	374.192	-0.0320746	0
550	439	-15	439.256	-0.0341553	0
560	503	-17	503.287	-0.0337844	0
570	567	-20	567.353	-0.0352588	0
580	629	-22	629.385	-0.0349619	0
590	693	-24	693.415	-0.0346182	0
600	758	-27	758.481	-0.035605	0
SourceAmp:	511	MinSinkAmp:	480	MinMagnitude:	4.24264

Amp	Real	Quad	Magnitude	Phase	Overflow
470	-61	5	61.2046	3.05981	0
471	-60	6	60.2993	3.04192	0
472	-53	5	53.2353	3.04753	0
473	-46	5	46.2709	3.03332	0
474	-40	5	40.3113	3.01724	0
475	-33	5	33.3766	2.99122	0
476	-28	4	28.2843	2.9997	0
477	-22	4	22.3607	2.96174	0
478	-16	4	16.4924	2.89661	0
479	-10	4	10.7703	2.76109	0
480	-3	3	4.24264	2.35619	0
481	3	3	4.24264	0.785398	0
482	9	3	9.48683	0.321751	0
483	15	2	15.1327	0.132552	0
484	20	2	20.0998	0.0996687	0
485	26	2	26.0768	0.0767719	0
486	33	2	33.0606	0.060532	0
487	39	2	39.0512	0.0512372	0
488	46	1	46.0109	0.0217357	0
489	53	1	53.0094	0.0188657	0
490	60	1	60.0083	0.0166651	0
SourceAmp:	511	MinSinkAmp:	480	MinMagnitude:	4.24264

