Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1	0	1	3.14159	0
100	-1	-1	1.41421	-2.35619	0
200	0	-1	1	-1.5708	0
300	0	0	0	0	0
400	0	-1	1	-1.5708	0
500	-1	0	1	3.14159	0
600	0	-1	1	-1.5708	0
700	0	-1	1	-1.5708	0
800	0	0	0	0	0
900	-1	-1	1.41421	-2.35619	0
1000	0	0	0	0	0
SourceAmp:	297	MinSinkAmp:	300	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
200	0	0	0	0	0
210	-1	-1	1.41421	-2.35619	0
220	-1	0	1	3.14159	0
230	0	0	0	0	0
240	-1	0	1	3.14159	0
250	-1	0	1	3.14159	0
260	0	0	0	0	0
270	-1	-1	1.41421	-2.35619	0
280	0	0	0	0	0
290	-1	-1	1.41421	-2.35619	0
300	0	0	0	0	0
310	-1	-1	1.41421	-2.35619	0
320	0	0	0	0	0
330	0	-1	1	-1.5708	0
340	-1	0	1	3.14159	0
350	0	0	0	0	0
360	0	-1	1	-1.5708	0
370	0	-1	1	-1.5708	0
380	0	-1	1	-1.5708	0
390	-1	-1	1.41421	-2.35619	0
400	-1	-1	1.41421	-2.35619	0
SourceAmp:	297	MinSinkAmp:	200	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
190	0	-1	1	-1.5708	0
191	-1	0	1	3.14159	0
192	0	0	0	0	0
193	-1	-1	1.41421	-2.35619	0
194	-1	-1	1.41421	-2.35619	0
195	0	-1	1	-1.5708	0
196	0	0	0	0	0
197	0	-1	1	-1.5708	0
198	-1	-1	1.41421	-2.35619	0
199	-1	-1	1.41421	-2.35619	0
200	0	0	0	0	0
201	0	-1	1	-1.5708	0
202	0	0	0	0	0
203	0	-1	1	-1.5708	0
204	0	-1	1	-1.5708	0
205	0	0	0	0	0
206	0	0	0	0	0
207	0	0	0	0	0
208	0	0	0	0	0
209	-1	-1	1.41421	-2.35619	0
210	-1	-1	1.41421	-2.35619	0
SourceAmp:	297	MinSinkAmp:	192	MinMagnitude:	0

