	None0	
CoarseR0	741.8006313226188	
CoarseR10	995.7367979000268	
CoarseR20	1267.9432612840064	
CoarseR30	1567.542661159484	
CoarseR40	1900.2322533145273	
CoarseR50	2270.435704558847	
CoarseR60	2687.1053251353915	
CoarseR70	3159.499338245233	
CoarseR80	3688.984568329937	
CoarseR90	4307.192711287313	
CoarseR100	5019.868940574697	
CoarseR110	5848.861357338361	
CoarseR120	6842.179304483467	
CoarseR130	8022.185215495917	
CoarseR140	9466.893394180164	
CoarseR150	11251.972881702388	
CoarseR160	13507.035103474036	
CoarseR170	16352.086005869767	
CoarseR180	20074.140555244725	
CoarseR190	24909.959857602855	
CoarseR200	30426.826857512093	
CoarseR210	35525.90948316681	
CoarseR220	37917.340240257705	
CoarseR230	36404.33164929495	
CoarseR240	32577.332695324425	
CoarseR250	28686.92646776203	
MaxZout:	37917.340240257705	CoarseR:	220	None:	0

	None0	
CoarseR210	35525.90948316681	
CoarseR211	35932.77891652954	
CoarseR212	36312.120649209595	
CoarseR213	36867.02028648078	
CoarseR214	37122.00939211329	
CoarseR215	37356.36669233551	
CoarseR216	37609.55481175875	
CoarseR217	37863.51387179691	
CoarseR218	37759.23469599935	
CoarseR219	37847.3128901864	
CoarseR220	37917.340240257705	
CoarseR221	37928.88428504638	
CoarseR222	37905.560216829996	
CoarseR223	37837.050102492925	
CoarseR224	37742.703172020694	
CoarseR225	37605.756425373904	
CoarseR226	37412.55434356469	
CoarseR227	37461.85425731278	
CoarseR228	37008.60476927741	
CoarseR229	36702.81765713262	
CoarseR230	36404.33164929495	
MaxZout:	37928.88428504638	CoarseR:	221	None:	0

	None0	
FineR0	33687.80336850999	
FineR10	36312.120649209595	
FineR20	37264.73807883999	
FineR30	37649.58142658875	
FineR40	37851.352817241284	
FineR50	37733.93585518064	
FineR60	37799.750369039924	
FineR70	37859.49977398666	
FineR80	37864.488351208296	
FineR90	37874.18474725843	
FineR100	37882.48960757364	
FineR110	37913.23310517982	
FineR120	37901.013234183345	
FineR130	37932.26594905712	
FineR140	37926.1509794863	
FineR150	37920.03601265457	
FineR160	37927.433921930955	
FineR170	37921.316781152396	
FineR180	37933.41754984452	
FineR190	37944.10432427775	
FineR200	37927.29845981889	
FineR210	37937.983510354345	
FineR220	37931.86269917797	
FineR230	37931.86269917797	
FineR240	37925.74189074992	
FineR250	37935.00658594661	
MaxZout:	37944.10432427775	FineR:	190	None:	0

	None0	
FineR160	37927.433921930955	
FineR161	37927.433921930955	
FineR162	37927.433921930955	
FineR163	37927.433921930955	
FineR164	37927.433921930955	
FineR165	37927.433921930955	
FineR166	37927.433921930955	
FineR167	37927.433921930955	
FineR168	37927.433921930955	
FineR169	37939.53664261502	
FineR170	37921.316781152396	
FineR171	37921.316781152396	
FineR172	37921.316781152396	
FineR173	37921.316781152396	
FineR174	37933.41754984452	
FineR175	37921.316781152396	
FineR176	37933.41754984452	
FineR177	37933.41754984452	
FineR178	37933.41754984452	
FineR179	37933.41754984452	
FineR180	37933.41754984452	
MaxZout:	37939.53664261502	FineR:	169	None:	0

