Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1	-1	1.41421	-2.35619	0
100	-1	0	1	3.14159	0
200	-1	0	1	3.14159	0
300	0	0	0	0	0
400	-1	-1	1.41421	-2.35619	0
500	-1	0	1	3.14159	0
600	0	0	0	0	0
700	-1	0	1	3.14159	0
800	0	0	0	0	0
900	0	-1	1	-1.5708	0
1000	0	-1	1	-1.5708	0
SourceAmp:	85	MinSinkAmp:	300	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
200	-1	-1	1.41421	-2.35619	0
210	-1	-1	1.41421	-2.35619	0
220	-1	0	1	3.14159	0
230	0	0	0	0	0
240	-1	0	1	3.14159	0
250	0	0	0	0	0
260	0	0	0	0	0
270	0	0	0	0	0
280	0	-1	1	-1.5708	0
290	0	0	0	0	0
300	0	-1	1	-1.5708	0
310	-1	0	1	3.14159	0
320	0	0	0	0	0
330	0	0	0	0	0
340	-1	0	1	3.14159	0
350	-1	-1	1.41421	-2.35619	0
360	-1	-1	1.41421	-2.35619	0
370	0	-1	1	-1.5708	0
380	-1	0	1	3.14159	0
390	-1	-1	1.41421	-2.35619	0
400	-1	-1	1.41421	-2.35619	0
SourceAmp:	85	MinSinkAmp:	230	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
220	0	-1	1	-1.5708	0
221	-1	0	1	3.14159	0
222	-1	-1	1.41421	-2.35619	0
223	-1	-1	1.41421	-2.35619	0
224	0	0	0	0	0
225	0	0	0	0	0
226	0	-1	1	-1.5708	0
227	-1	-1	1.41421	-2.35619	0
228	0	0	0	0	0
229	0	-1	1	-1.5708	0
230	0	0	0	0	0
231	0	-1	1	-1.5708	0
232	0	-1	1	-1.5708	0
233	-1	-1	1.41421	-2.35619	0
234	0	-1	1	-1.5708	0
235	-1	0	1	3.14159	0
236	0	0	0	0	0
237	0	0	0	0	0
238	-1	0	1	3.14159	0
239	0	0	0	0	0
240	0	-1	1	-1.5708	0
SourceAmp:	85	MinSinkAmp:	224	MinMagnitude:	0

