Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1	0	1	3.14159	0
100	-1	0	1	3.14159	0
200	0	0	0	0	0
300	0	0	0	0	0
400	-1	-1	1.41421	-2.35619	0
500	-1	0	1	3.14159	0
600	-1	0	1	3.14159	0
700	-1	-1	1.41421	-2.35619	0
800	-1	-1	1.41421	-2.35619	0
900	-1	-1	1.41421	-2.35619	0
1000	0	0	0	0	0
SourceAmp:	224	MinSinkAmp:	200	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
100	0	0	0	0	0
110	-1	-1	1.41421	-2.35619	0
120	-1	-1	1.41421	-2.35619	0
130	-1	0	1	3.14159	0
140	0	0	0	0	0
150	0	-1	1	-1.5708	0
160	-1	-1	1.41421	-2.35619	0
170	-1	-1	1.41421	-2.35619	0
180	0	0	0	0	0
190	0	-1	1	-1.5708	0
200	-1	0	1	3.14159	0
210	0	0	0	0	0
220	-1	0	1	3.14159	0
230	-1	0	1	3.14159	0
240	-1	-1	1.41421	-2.35619	0
250	0	-1	1	-1.5708	0
260	0	0	0	0	0
270	0	0	0	0	0
280	0	-1	1	-1.5708	0
290	0	-1	1	-1.5708	0
300	-1	0	1	3.14159	0
SourceAmp:	224	MinSinkAmp:	100	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
90	0	0	0	0	0
91	0	0	0	0	0
92	-1	0	1	3.14159	0
93	-1	0	1	3.14159	0
94	0	0	0	0	0
95	0	-1	1	-1.5708	0
96	-1	0	1	3.14159	0
97	-1	-1	1.41421	-2.35619	0
98	0	0	0	0	0
99	-1	0	1	3.14159	0
100	0	-1	1	-1.5708	0
101	-1	-1	1.41421	-2.35619	0
102	-1	-1	1.41421	-2.35619	0
103	0	-1	1	-1.5708	0
104	-1	0	1	3.14159	0
105	0	0	0	0	0
106	0	0	0	0	0
107	0	-1	1	-1.5708	0
108	-1	-1	1.41421	-2.35619	0
109	-1	-1	1.41421	-2.35619	0
110	-1	-1	1.41421	-2.35619	0
SourceAmp:	224	MinSinkAmp:	90	MinMagnitude:	0

