OffsetValue	AccumulatedValue	Overflow
-300	-169738
-200	-73984
-100	38917
0	154265
100	269730
200	382815
300	478973

-100	38862
-90	50575
-80	62035
-70	73228
-60	85058
-50	96590
-40	107792
-30	119680
-20	131205
-10	142349
0	154204
10	166140
20	177338
30	188830
40	200767
50	212010
60	223482
70	235340
80	246570
90	257992
100	269725

0	154215
1	155485
2	156693
3	157902
4	159064
5	160220
6	161429
7	162672
8	163794
9	164989
10	166173
11	167373
12	168520
13	169731
14	170900
15	172064
16	172695
17	173882
18	175007
19	176177
20	177316
GNDAccumulatedData	162471	MinAccumulatedData	162672	MinDCOffsetValue	7
