OffsetValue	AccumulatedValue	Overflow
-300	-183275
-200	-86831
-100	27180
0	144122
100	261639
200	376498
300	473896

-100	27208
-90	39073
-80	50650
-70	62014
-60	74027
-50	85690
-40	97024
-30	109070
-20	120753
-10	131990
0	144155
10	156360
20	167643
30	179406
40	191567
50	202964
60	214596
70	226656
80	238061
90	249725
100	261630

0	144113
1	145410
2	146575
3	147786
4	149043
5	150239
6	151461
7	152680
8	153847
9	155077
10	156344
11	157539
12	158795
13	159980
14	161203
15	162420
16	162933
17	164091
18	165311
19	166494
20	167640
GNDAccumulatedData	155120	MinAccumulatedData	155077	MinDCOffsetValue	9
