Amp	Real	Quad	Magnitude	Phase	Overflow
0	-4441	313	4452.02	3.07123	0
100	-3439	56	3439.46	3.12531	0
200	-2693	174	2698.62	3.07707	0
300	-2018	171	2025.23	3.05706	0
400	-1313	202	1328.45	2.98894	0
500	-641	170	663.16	2.88235	0
600	14	-39	41.4367	-1.22615	0
700	691	-262	739.003	-0.362413	0
800	1370	-469	1448.05	-0.329831	0
900	2085	-587	2166.05	-0.274431	0
1000	2804	-675	2884.1	-0.236233	0
SourceAmp:	613	MinSinkAmp:	600	MinMagnitude:	41.4367

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-526	-538	752.409	-2.34492	0
510	-587	182	614.567	2.84094	0
520	-524	159	547.592	2.84699	0
530	-457	138	477.381	2.84833	0
540	-393	116	409.762	2.85458	0
550	-327	93	339.968	2.86451	0
560	-261	70	270.224	2.87956	0
570	-195	46	200.352	2.90993	0
580	-130	24	132.197	2.95903	0
590	-63	1	63.0079	3.12572	0
600	5	-24	24.5153	-1.3654	0
610	73	-48	87.367	-0.581653	0
620	139	-71	156.083	-0.472243	0
630	208	-95	228.668	-0.428437	0
640	275	-119	299.643	-0.408397	0
650	343	-143	371.615	-0.394998	0
660	412	-167	444.559	-0.385101	0
670	481	-191	517.535	-0.377995	0
680	550	-215	590.529	-0.372645	0
690	619	-239	663.537	-0.368472	0
700	686	-262	734.33	-0.364827	0
SourceAmp:	613	MinSinkAmp:	600	MinMagnitude:	24.5153

Amp	Real	Quad	Magnitude	Phase	Overflow
590	-53	-11	54.1295	-2.93695	0
591	-56	-2	56.0357	-3.10589	0
592	-47	-4	47.1699	-3.05669	0
593	-40	-7	40.6079	-2.96835	0
594	-34	-9	35.171	-2.88282	0
595	-27	-12	29.5466	-2.72337	0
596	-21	-14	25.2389	-2.55359	0
597	-15	-16	21.9317	-2.32395	0
598	-8	-19	20.6155	-1.96932	0
599	-1	-21	21.0238	-1.61838	0
600	6	-23	23.7697	-1.31561	0
601	13	-26	29.0689	-1.10715	0
602	19	-29	34.6699	-0.990794	0
603	27	-31	41.1096	-0.854255	0
604	33	-33	46.669	-0.785398	0
605	42	-36	55.3173	-0.708626	0
606	46	-38	59.6657	-0.690446	0
607	53	-40	66.4003	-0.646513	0
608	61	-42	74.0608	-0.602983	0
609	68	-45	81.5414	-0.584601	0
610	75	-48	89.0449	-0.569313	0
SourceAmp:	613	MinSinkAmp:	598	MinMagnitude:	20.6155

