Amp	Real	Quad	Magnitude	Phase	Overflow
0	-4394	306	4404.64	3.07206	0
100	-3396	60	3396.53	3.12393	0
200	-2652	181	2658.17	3.07345	0
300	-1979	203	1989.38	3.03937	0
400	-1285	236	1306.49	2.95996	0
500	-636	171	658.587	2.87894	0
600	18	-47	50.3289	-1.20505	0
700	691	-274	743.342	-0.377509	0
800	1363	-478	1444.39	-0.337296	0
900	2066	-596	2150.25	-0.280855	0
1000	2754	-682	2837.19	-0.242756	0
SourceAmp:	565	MinSinkAmp:	600	MinMagnitude:	50.3289

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-500	-542	737.404	-2.31591	0
510	-576	170	600.563	2.8546	0
520	-513	147	533.646	2.86252	0
530	-447	125	464.149	2.86892	0
540	-382	103	395.643	2.87822	0
550	-317	80	326.939	2.89439	0
560	-251	56	257.171	2.92208	0
570	-185	33	187.92	2.96507	0
580	-121	10	121.413	3.05914	0
590	-54	-14	55.7853	-2.88792	0
600	13	-38	40.1622	-1.24117	0
610	79	-61	99.8098	-0.657528	0
620	146	-85	168.941	-0.527222	0
630	214	-109	240.16	-0.471096	0
640	280	-133	309.982	-0.443448	0
650	349	-157	382.688	-0.422735	0
660	417	-181	454.588	-0.409513	0
670	485	-205	526.545	-0.399904	0
680	553	-229	598.54	-0.392606	0
690	620	-252	669.256	-0.386056	0
700	688	-276	741.296	-0.381508	0
SourceAmp:	565	MinSinkAmp:	600	MinMagnitude:	40.1622

Amp	Real	Quad	Magnitude	Phase	Overflow
590	-41	-29	50.2195	-2.52597	0
591	-47	-17	49.98	-2.79453	0
592	-39	-19	43.382	-2.68825	0
593	-33	-22	39.6611	-2.55359	0
594	-26	-24	35.3836	-2.39617	0
595	-20	-26	32.8024	-2.22649	0
596	-13	-28	30.8707	-2.00547	0
597	-6	-31	31.5753	-1.76198	0
598	-1	-33	33.0151	-1.60109	0
599	7	-36	36.6742	-1.37875	0
600	14	-38	40.4969	-1.21781	0
601	21	-41	46.0652	-1.09744	0
602	27	-43	50.774	-1.01011	0
603	34	-45	56.4004	-0.923749	0
604	40	-47	61.7171	-0.865685	0
605	46	-50	67.9412	-0.827041	0
606	54	-52	74.9667	-0.766532	0
607	60	-54	80.7217	-0.732815	0
608	66	-57	87.2067	-0.712358	0
609	73	-59	93.8616	-0.679733	0
610	80	-61	100.603	-0.651453	0
SourceAmp:	565	MinSinkAmp:	596	MinMagnitude:	30.8707

