OffsetValue	AccumulatedValue	Overflow
-300	-184307
-200	-83019
-100	35888
0	157309
100	278316
200	396850
300	497665

-100	35811
-90	48017
-80	60129
-70	72123
-60	84464
-50	96541
-40	108459
-30	120891
-20	133053
-10	144956
0	157273
10	169544
20	181468
30	193584
40	205932
50	217811
60	229943
70	242244
80	254182
90	266119
100	278325

-10	144915
-9	146192
-8	147418
-7	148656
-6	149907
-5	151120
-4	152354
-3	153546
-2	154794
-1	156102
0	157366
1	158579
2	159733
3	160988
4	162247
5	163499
6	164745
7	165875
8	167200
9	168428
10	169620
GNDAccumulatedData	162535	MinAccumulatedData	162247	MinDCOffsetValue	4
