OffsetValue	AccumulatedValue	Overflow
-300	-145385
-200	-53112
-100	45656
0	154064
100	262554
200	361708
300	453813

-100	45614
-90	56570
-80	67263
-70	77919
-60	89016
-50	99761
-40	110283
-30	121561
-20	132349
-10	142756
0	154049
10	165314
20	175794
30	186601
40	197795
50	208324
60	219168
70	230297
80	240887
90	251569
100	262562

0	154106
1	155275
2	156385
3	157494
4	158635
5	159729
6	160861
7	161977
8	163094
9	164249
10	165357
11	166453
12	167586
13	168734
14	169890
15	171025
16	171466
17	172562
18	173664
19	174767
20	175825
GNDAccumulatedData	162009	MinAccumulatedData	161977	MinDCOffsetValue	7
