Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1	0	1	3.14159	0
100	-1	0	1	3.14159	0
200	-1	-1	1.41421	-2.35619	0
300	0	-1	1	-1.5708	0
400	-1	-1	1.41421	-2.35619	0
500	-1	-1	1.41421	-2.35619	0
600	-1	0	1	3.14159	0
700	0	-1	1	-1.5708	0
800	0	-1	1	-1.5708	0
900	0	0	0	0	0
1000	-1	0	1	3.14159	0
SourceAmp:	90	MinSinkAmp:	900	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
800	0	0	0	0	0
810	0	0	0	0	0
820	0	-1	1	-1.5708	0
830	0	-1	1	-1.5708	0
840	-1	0	1	3.14159	0
850	-1	-1	1.41421	-2.35619	0
860	0	-1	1	-1.5708	0
870	-1	-1	1.41421	-2.35619	0
880	0	0	0	0	0
890	-1	-1	1.41421	-2.35619	0
900	-1	0	1	3.14159	0
910	-1	-1	1.41421	-2.35619	0
920	0	-1	1	-1.5708	0
930	0	-1	1	-1.5708	0
940	0	-1	1	-1.5708	0
950	0	-1	1	-1.5708	0
960	0	-1	1	-1.5708	0
970	0	-1	1	-1.5708	0
980	-1	0	1	3.14159	0
990	0	-1	1	-1.5708	0
1000	0	0	0	0	0
SourceAmp:	90	MinSinkAmp:	800	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
790	0	-1	1	-1.5708	0
791	0	-1	1	-1.5708	0
792	0	-1	1	-1.5708	0
793	-1	-1	1.41421	-2.35619	0
794	-1	0	1	3.14159	0
795	0	-1	1	-1.5708	0
796	0	-1	1	-1.5708	0
797	-1	0	1	3.14159	0
798	0	0	0	0	0
799	-1	0	1	3.14159	0
800	-1	0	1	3.14159	0
801	-1	0	1	3.14159	0
802	0	-1	1	-1.5708	0
803	-1	0	1	3.14159	0
804	-1	-1	1.41421	-2.35619	0
805	0	0	0	0	0
806	-1	0	1	3.14159	0
807	-1	0	1	3.14159	0
808	-1	0	1	3.14159	0
809	-1	0	1	3.14159	0
810	-1	0	1	3.14159	0
SourceAmp:	90	MinSinkAmp:	798	MinMagnitude:	0

