Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1846	702	1974.97	2.7782	0
100	-1164	263	1193.34	2.91938	0
200	-378	78	385.964	2.9381	0
300	351	-157	384.513	-0.420601	0
400	956	-521	1088.75	-0.49898	0
500	1501	-1239	1946.31	-0.690068	0
600	2083	-2062	2931	-0.780332	0
700	2716	-2989	4038.66	-0.833214	0
800	3388	-3827	5111.21	-0.846169	0
900	4041	-4795	6270.7	-0.870525	0
1000	4730	-5816	7496.58	-0.888014	0
SourceAmp:	274	MinSinkAmp:	300	MinMagnitude:	384.513

Amp	Real	Quad	Magnitude	Phase	Overflow
200	-755	-382	846.138	-2.67319	0
210	-287	61	293.411	2.93217	0
220	-180	69	192.772	2.77554	0
230	-112	17	113.283	2.99096	0
240	-34	52	62.1289	2.14987	0
250	75	51	90.6973	0.597177	0
260	134	18	135.204	0.133529	0
270	233	-6	233.077	-0.0257454	0
280	289	-38	291.488	-0.130738	0
290	375	-66	380.764	-0.174216	0
300	442	-64	446.609	-0.143797	0
310	507	-122	521.472	-0.236142	0
320	556	-150	575.878	-0.263511	0
330	608	-157	627.943	-0.252703	0
340	670	-201	699.501	-0.291457	0
350	703	-268	752.352	-0.364216	0
360	753	-312	815.079	-0.392809	0
370	831	-357	904.439	-0.405763	0
380	883	-423	979.09	-0.446747	0
390	934	-499	1058.94	-0.490679	0
400	972	-535	1109.51	-0.503159	0
SourceAmp:	274	MinSinkAmp:	240	MinMagnitude:	62.1289

Amp	Real	Quad	Magnitude	Phase	Overflow
230	-338	-94	350.828	-2.87034	0
231	-108	54	120.748	2.67795	0
232	-83	75	111.866	2.40678	0
233	-54	40	67.2012	2.50404	0
234	-53	57	77.8332	2.31985	0
235	-59	76	96.2133	2.23093	0
236	-46	35	57.8014	2.49117	0
237	-47	49	67.897	2.33536	0
238	-20	12	23.3238	2.60117	0
239	-32	8	32.9848	2.89661	0
240	-37	43	56.7274	2.28133	0
241	3	15	15.2971	1.3734	0
242	-3	-2	3.60555	-2.55359	0
243	38	-6	38.4708	-0.156602	0
244	28	8	29.1204	0.2783	0
245	-7	-1	7.07107	-2.9997	0
246	32	20	37.7359	0.558599	0
247	34	4	34.2345	0.117109	0
248	28	32	42.5206	0.851966	0
249	46	-2	46.0435	-0.0434509	0
250	55	24	60.0083	0.411456	0
SourceAmp:	274	MinSinkAmp:	242	MinMagnitude:	3.60555

