Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1933	790	2088.2	2.75362	0
100	-1255	342	1300.76	2.87554	0
200	-545	83	551.284	2.99046	0
300	151	-169	226.632	-0.841589	0
400	804	-494	943.638	-0.550961	0
500	1341	-1123	1749.12	-0.697154	0
600	1946	-1899	2719.03	-0.773175	0
700	2557	-2760	3762.43	-0.823559	0
800	3204	-3675	4875.58	-0.853761	0
900	3905	-4643	6066.83	-0.871521	0
1000	4660	-5597	7282.99	-0.876498	0
SourceAmp:	257	MinSinkAmp:	300	MinMagnitude:	226.632

Amp	Real	Quad	Magnitude	Phase	Overflow
200	-924	-293	969.343	-2.83452	0
210	-457	49	459.619	3.03478	0
220	-370	56	374.214	2.99138	0
230	-287	34	289.007	3.02368	0
240	-184	33	186.936	2.96413	0
250	-109	33	113.886	2.84761	0
260	-78	-8	78.4092	-3.03939	0
270	7	-9	11.4018	-0.909753	0
280	95	-21	97.2934	-0.217554	0
290	159	-6	159.113	-0.037718	0
300	244	-81	257.093	-0.320521	0
310	332	-55	336.525	-0.164172	0
320	358	-55	362.2	-0.152439	0
330	470	-133	488.456	-0.275769	0
340	492	-128	508.378	-0.25452	0
350	577	-225	619.317	-0.371811	0
360	609	-249	657.938	-0.388127	0
370	638	-312	710.203	-0.454832	0
380	726	-329	797.068	-0.425485	0
390	736	-350	814.982	-0.443892	0
400	794	-437	906.314	-0.503133	0
SourceAmp:	257	MinSinkAmp:	270	MinMagnitude:	11.4018

Amp	Real	Quad	Magnitude	Phase	Overflow
260	-225	-139	264.473	-2.5882	0
261	-39	1	39.0128	3.11596	0
262	-15	-13	19.8494	-2.4275	0
263	-34	-10	35.4401	-2.85554	0
264	10	-20	22.3607	-1.10715	0
265	-17	-6	18.0278	-2.8023	0
266	-31	7	31.7805	2.91951	0
267	4	-20	20.3961	-1.3734	0
268	2	-6	6.32456	-1.24905	0
269	-2	13	13.1529	1.72345	0
270	12	14	18.4391	0.86217	0
271	36	27	45	0.643501	0
272	30	-36	46.8615	-0.876058	0
273	71	-6	71.2531	-0.0843067	0
274	43	-22	48.3011	-0.472907	0
275	78	-6	78.2304	-0.0767719	0
276	64	-9	64.6297	-0.139709	0
277	69	-12	70.0357	-0.172191	0
278	69	-29	74.8465	-0.397874	0
279	105	-18	106.532	-0.169778	0
280	98	-39	105.475	-0.378746	0
SourceAmp:	257	MinSinkAmp:	268	MinMagnitude:	6.32456

