Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1861	667	1976.92	2.79745	0
100	-1119	269	1150.88	2.90568	0
200	-387	18	387.418	3.09511	0
300	309	-190	362.741	-0.551294	0
400	891	-595	1071.4	-0.588779	0
500	1462	-1330	1976.45	-0.738155	0
600	2058	-2114	2950.32	-0.79882	0
700	2647	-3018	4014.34	-0.850795	0
800	3315	-3930	5141.41	-0.870081	0
900	3984	-4903	6317.57	-0.888441	0
1000	4689	-5839	7488.7	-0.894199	0
SourceAmp:	268	MinSinkAmp:	300	MinMagnitude:	362.741

Amp	Real	Quad	Magnitude	Phase	Overflow
200	-849	-476	973.333	-2.6306	0
210	-318	25	318.981	3.06314	0
220	-224	18	224.722	3.06141	0
230	-178	10	178.281	3.08547	0
240	-52	32	61.0574	2.58994	0
250	1	-52	52.0096	-1.55157	0
260	72	-75	103.966	-0.805803	0
270	178	-38	182.011	-0.210326	0
280	205	-74	217.947	-0.346419	0
290	313	-49	316.812	-0.155289	0
300	340	-120	360.555	-0.339293	0
310	427	-148	451.921	-0.333646	0
320	479	-177	510.656	-0.353958	0
330	528	-203	565.679	-0.367047	0
340	571	-266	629.918	-0.435956	0
350	620	-296	687.034	-0.44542	0
360	670	-349	755.448	-0.480224	0
370	726	-416	836.739	-0.520332	0
380	789	-477	921.982	-0.543768	0
390	847	-521	994.409	-0.551457	0
400	869	-595	1053.18	-0.60038	0
SourceAmp:	268	MinSinkAmp:	250	MinMagnitude:	52.0096

Amp	Real	Quad	Magnitude	Phase	Overflow
240	-348	-253	430.248	-2.51297	0
241	-54	1	54.0093	3.12308	0
242	-61	-15	62.8172	-2.90047	0
243	-55	-26	60.8358	-2.7	0
244	-49	-31	57.9828	-2.57751	0
245	-30	-20	36.0555	-2.55359	0
246	-19	-24	30.6105	-2.24044	0
247	-25	-15	29.1548	-2.60117	0
248	-30	-62	68.8767	-2.02146	0
249	-6	-5	7.81025	-2.44685	0
250	-26	-39	46.8722	-2.1588	0
251	18	-23	29.2062	-0.90675	0
252	-1	-35	35.0143	-1.59936	0
253	7	-39	39.6232	-1.3932	0
254	14	-30	33.1059	-1.13417	0
255	44	-22	49.1935	-0.463648	0
256	84	-35	91	-0.394791	0
257	63	-20	66.0984	-0.307397	0
258	25	-18	30.8058	-0.624023	0
259	85	-43	95.2575	-0.468342	0
260	59	-32	67.1193	-0.496969	0
SourceAmp:	268	MinSinkAmp:	249	MinMagnitude:	7.81025

