Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1955	1113	2249.62	2.62405	0
100	-1437	1480	2062.85	2.34145	0
200	-978	-422	1065.16	-2.73424	0
300	-109	-2833	2835.1	-1.60925	0
400	1030	-5112	5214.73	-1.37197	0
500	2126	-7446	7743.56	-1.29267	0
600	2394	-9085	9395.13	-1.31314	0
700	2361	-10664	10922.2	-1.35291	0
800	2067	-12280	12452.7	-1.40404	0
900	1621	-13987	14080.6	-1.45542	0
1000	1115	-15661	15700.6	-1.49972	0
SourceAmp:	278	MinSinkAmp:	200	MinMagnitude:	1065.16

Amp	Real	Quad	Magnitude	Phase	Overflow
100	-1106	-911	1432.88	-2.45257	0
110	-1385	1529	2063.02	2.30682	0
120	-1346	1407	1947.14	2.33404	0
130	-1294	1183	1753.26	2.40098	0
140	-1256	1044	1633.24	2.44811	0
150	-1229	822	1478.56	2.55209	0
160	-1169	616	1321.37	2.65662	0
170	-1114	353	1168.59	2.83473	0
180	-1077	130	1084.82	3.02147	0
190	-1031	-156	1042.74	-2.99142	0
200	-966	-325	1019.21	-2.81705	0
210	-917	-539	1063.68	-2.6102	0
220	-821	-838	1173.15	-2.34595	0
230	-757	-1145	1372.62	-2.15496	0
240	-684	-1281	1452.18	-2.06124	0
250	-547	-1585	1676.73	-1.90311	0
260	-514	-1786	1858.49	-1.85102	0
270	-424	-1961	2006.31	-1.78373	0
280	-311	-2297	2317.96	-1.70537	0
290	-201	-2567	2574.86	-1.64894	0
300	-91	-2689	2690.54	-1.60462	0
SourceAmp:	278	MinSinkAmp:	200	MinMagnitude:	1019.21

Amp	Real	Quad	Magnitude	Phase	Overflow
190	-1028	-438	1117.42	-2.73882	0
191	-1014	-202	1033.92	-2.94496	0
192	-1008	-138	1017.4	-3.00553	0
193	-1007	-200	1026.67	-2.94553	0
194	-1009	-225	1033.78	-2.92219	0
195	-997	-248	1027.38	-2.89779	0
196	-996	-236	1023.58	-2.90894	0
197	-984	-265	1019.06	-2.87853	0
198	-985	-377	1054.68	-2.77605	0
199	-960	-339	1018.1	-2.80214	0
200	-939	-404	1022.22	-2.73529	0
201	-963	-384	1036.74	-2.76216	0
202	-965	-398	1043.85	-2.75041	0
203	-945	-445	1044.53	-2.7015	0
204	-938	-506	1065.78	-2.64689	0
205	-928	-461	1036.2	-2.68053	0
206	-949	-512	1078.31	-2.64683	0
207	-920	-479	1037.23	-2.66156	0
208	-893	-542	1044.61	-2.59608	0
209	-898	-591	1075.03	-2.55952	0
210	-905	-545	1056.43	-2.59955	0
SourceAmp:	278	MinSinkAmp:	192	MinMagnitude:	1017.4

